"","gene","p.value","gene","count"
"4213","LSF1_ARATH",0.484803311,"LSF1_ARATH",3
"4214","LSF2_ARATH",0.333830056,"LSF2_ARATH",3
"4215","LSG11_ARATH",0.971221307,"LSG11_ARATH",1
"4216","LSG12_ARATH",0.424699183,"LSG12_ARATH",2
"4217","LSM1B_ARATH",0.817084021,"LSM1B_ARATH",2
"4218","LSM2_ARATH",0.085947678,"LSM2_ARATH",2
"4219","LSM3B_ARATH",0.524605226,"LSM3B_ARATH",1
"4220","LSM4_ORYSJ",0.015066062,"LSM4_ORYSJ",5
"4221","LSM5_ARATH",0.6555052,"LSM5_ARATH",1
"4222","LSM6B_ARATH",0.527331756,"LSM6B_ARATH",1
"4223","LSM7_ARATH",0.231501383,"LSM7_ARATH",3
"4224","LSM8_ARATH",0.349854835,"LSM8_ARATH",3
"4225","LST2_DANRE",0.573659577,"LST2_DANRE",1
"4226","LST2_DROMO",0.588726591,"LST2_DROMO",1
"4227","LST8_DICDI",0.876619816,"LST8_DICDI",2
"4228","LST8_YEAST",0.256458686,"LST8_YEAST",3
"4229","LTD_ORYSJ",0.179628067,"LTD_ORYSJ",2
"4230","LTI6B_ORYSJ",0.109799816,"LTI6B_ORYSJ",4
"4231","LTN1_ARATH",0.14935001,"LTN1_ARATH",8
"4232","LTO1_ARATH",0.813315365,"LTO1_ARATH",2
"4233","LTPG1_ARATH",0.302248492,"LTPG1_ARATH",4
"4234","LUB1_SCHPO",0.527629388,"LUB1_SCHPO",1
"4235","LUC7_SCHPO",0.178782233,"LUC7_SCHPO",3
"4236","LUH_ARATH",0.031510083,"LUH_ARATH",7
"4237","LUL2_ARATH",0.185314115,"LUL2_ARATH",3
"4238","LUMI_ARATH",0.330284361,"LUMI_ARATH",2
"4239","LUT1_ARATH",0.307981395,"LUT1_ARATH",3
"4240","LUT5_ARATH",0.204481936,"LUT5_ARATH",6
"4241","LVSA_DICDI",0.424973026,"LVSA_DICDI",1
"4242","LWD1_ARATH",0.324795726,"LWD1_ARATH",3
"4243","LWD2_ARATH",0.429841439,"LWD2_ARATH",2
"4244","LYK4_ARATH",0.687547939,"LYK4_ARATH",1
"4245","LYK5_ARATH",0.087323094,"LYK5_ARATH",3
"4246","LYPA2_HUMAN",0.921202222,"LYPA2_HUMAN",1
"4247","LYRM4_HUMAN",0.902098601,"LYRM4_HUMAN",1
"4248","M030_ARATH",0.954997767,"M030_ARATH",1
"4249","M1250_ARATH",0.604035247,"M1250_ARATH",2
"4250","M17L2_DANRE",0.461018165,"M17L2_DANRE",1
"4251","M2K1_ORYSJ",0.00633331,"M2K1_ORYSJ",6
"4252","M2K2_ARATH",0.132128069,"M2K2_ARATH",2
"4253","M2K3_ARATH",0.641412394,"M2K3_ARATH",3
"4254","M2K5_ARATH",0.681393119,"M2K5_ARATH",1
"4255","M2K7_ARATH",0.560640574,"M2K7_ARATH",8
"4256","M3K1_ARATH",0.151997446,"M3K1_ARATH",8
"4257","M3K2_ARATH",0.786387535,"M3K2_ARATH",2
"4258","M3KE1_ARATH",0.228555787,"M3KE1_ARATH",9
"4259","M3OM1_PEA",0.038101643,"M3OM1_PEA",1
"4260","M4K2_HUMAN",0.727416055,"M4K2_HUMAN",1
"4261","M810_ARATH",0.256111486,"M810_ARATH",14
"4262","M820_ARATH",0.523246321,"M820_ARATH",3
"4263","MA656_ARATH",0.917077058,"MA656_ARATH",1
"4264","MA657_ARATH",0.191534481,"MA657_ARATH",2
"4265","MAA3_ARATH",0.47627413,"MAA3_ARATH",7
"4266","MACP1_ARATH",0.680016163,"MACP1_ARATH",3
"4267","MACP2_ARATH",0.372710444,"MACP2_ARATH",5
"4268","MAD1_ARATH",0.413243054,"MAD1_ARATH",4
"4269","MAD14_ORYSJ",0.169739557,"MAD14_ORYSJ",1
"4270","MAD18_ORYSJ",0.16949411,"MAD18_ORYSJ",2
"4271","MAD2_MAIZE",0.01805664,"MAD2_MAIZE",2
"4272","MAD22_ORYSJ",0.465889218,"MAD22_ORYSJ",6
"4273","MAD26_ORYSJ",0.297082477,"MAD26_ORYSJ",2
"4274","MAD47_ORYSJ",0.618754296,"MAD47_ORYSJ",4
"4275","MAD50_ORYSJ",0.093207787,"MAD50_ORYSJ",10
"4276","MAD55_ORYSJ",0.276657334,"MAD55_ORYSJ",1
"4277","MAD56_ORYSJ",0.592782656,"MAD56_ORYSJ",1
"4278","MAD57_ORYSJ",1,"MAD57_ORYSJ",1
"4279","MADS4_ORYSJ",0.571223073,"MADS4_ORYSJ",2
"4280","MAEA_DANRE",1,"MAEA_DANRE",1
"4281","MAF1_SOLLC",0.432339817,"MAF1_SOLLC",2
"4282","MAF1_XENLA",0.040263092,"MAF1_XENLA",3
"4283","MAFL2_DICDI",0.359568842,"MAFL2_DICDI",4
"4284","MAG2_ARATH",0.51472599,"MAG2_ARATH",1
"4285","MAG2L_ARATH",0.072943983,"MAG2L_ARATH",2
"4286","MAG5_ARATH",0.530596825,"MAG5_ARATH",6
"4287","MAK16_DICDI",0.741717827,"MAK16_DICDI",1
"4288","MAK3_ARATH",0.866273941,"MAK3_ARATH",1
"4289","MAN2_ORYSJ",0.574496496,"MAN2_ORYSJ",1
"4290","MAN3_ORYSJ",0.523814435,"MAN3_ORYSJ",1
"4291","MAN6_ORYSJ",0.486549102,"MAN6_ORYSJ",1
"4292","MANA_CANEN",0.393329141,"MANA_CANEN",6
"4293","MAO1_ARATH",0.910894821,"MAO1_ARATH",1
"4294","MAO2_ARATH",0.705203461,"MAO2_ARATH",1
"4295","MAOC_MAIZE",0.376441671,"MAOC_MAIZE",7
"4296","MAOC_ORYSJ",0.473416632,"MAOC_ORYSJ",4
"4297","MAON_SOLTU",0.59836447,"MAON_SOLTU",2
"4298","MAOP2_ARATH",0.663293776,"MAOP2_ARATH",1
"4299","MAOX_PHAVU",0.558490316,"MAOX_PHAVU",3
"4300","MAOX_POPTR",0.587934561,"MAOX_POPTR",2
"4301","MAOX_VITVI",0.746858207,"MAOX_VITVI",2
"4302","MAP1A_ARATH",0.667517671,"MAP1A_ARATH",1
"4303","MAP1B_ARATH",0.005010091,"MAP1B_ARATH",9
"4304","MAP1D_ARATH",0.604634729,"MAP1D_ARATH",3
"4305","MAP22_ARATH",0.704866598,"MAP22_ARATH",3
"4306","MAPR4_ARATH",0.882383439,"MAPR4_ARATH",1
"4307","MAPT_ARATH",0.701050543,"MAPT_ARATH",1
"4308","MARC2_BOVIN",0.672406661,"MARC2_BOVIN",2
"4309","MARH2_BOVIN",0.692432454,"MARH2_BOVIN",1
"4310","MAT1_MARGL",0.520541194,"MAT1_MARGL",2
"4311","MAX1_ARATH",0.670270426,"MAX1_ARATH",1
"4312","MAX2_ORYSJ",0.175444463,"MAX2_ORYSJ",3
"4313","MB3R1_ARATH",0.529489204,"MB3R1_ARATH",1
"4314","MBD1_ARATH",0.913754252,"MBD1_ARATH",1
"4315","MBD10_ARATH",0.405586949,"MBD10_ARATH",7
"4316","MBD11_ARATH",0.162247187,"MBD11_ARATH",10
"4317","MBD13_ARATH",0.579869787,"MBD13_ARATH",4
"4318","MBD2_ARATH",0.323135974,"MBD2_ARATH",3
"4319","MBD4L_ARATH",0.054182643,"MBD4L_ARATH",6
"4320","MBD9_ARATH",1,"MBD9_ARATH",1
"4321","MBF1A_ARATH",0.622166283,"MBF1A_ARATH",2
"4322","MBOA1_ARATH",0.439348336,"MBOA1_ARATH",6
"4323","MBR1_ARATH",0.348355414,"MBR1_ARATH",2
"4324","MBR2_ARATH",0.498089426,"MBR2_ARATH",5
"4325","MBRL_HUMAN",0.892095554,"MBRL_HUMAN",1
"4326","MCA1_ARATH",0.076702582,"MCA1_ARATH",7
"4327","MCA4_ARATH",0.284370608,"MCA4_ARATH",2
"4328","MCA5_ARATH",0.250512964,"MCA5_ARATH",4
"4329","MCA6_ARATH",0.566103457,"MCA6_ARATH",2
"4330","MCAT_ARATH",0.171974355,"MCAT_ARATH",1
"4331","MCC1_ARATH",0.403867625,"MCC1_ARATH",1
"4332","MCCA_ORYSJ",0.689355302,"MCCA_ORYSJ",4
"4333","MCCB_ARATH",0.342863847,"MCCB_ARATH",4
"4334","MCD4_CHAGB",0.87552531,"MCD4_CHAGB",1
"4335","MCE1_DANRE",0.461527898,"MCE1_DANRE",1
"4336","MCE1_HUMAN",0.789178692,"MCE1_HUMAN",1
"4337","MCE1_MOUSE",0.557818544,"MCE1_MOUSE",2
"4338","MCES1_ORYSJ",0.462636676,"MCES1_ORYSJ",2
"4339","MCES2_ORYSJ",0.083199473,"MCES2_ORYSJ",4
"4340","MCFB_DICDI",0.551100124,"MCFB_DICDI",3
"4341","MCFJ_DICDI",0.701036721,"MCFJ_DICDI",1
"4342","MCFM_DICDI",0.847213125,"MCFM_DICDI",1
"4343","MCM5_ORYSI",0.661744862,"MCM5_ORYSI",1
"4344","MCM5_ORYSJ",0.735898474,"MCM5_ORYSJ",2
"4345","MCM7_ARATH",0.672019581,"MCM7_ARATH",1
"4346","MCM7_ORYSJ",1,"MCM7_ORYSJ",1
"4347","MCRS1_MOUSE",0.956784928,"MCRS1_MOUSE",1
"4348","MCTS1_XENTR",0.667119095,"MCTS1_XENTR",2
"4349","MCU2_ARATH",0.181860645,"MCU2_ARATH",2
"4350","MCU3_ARATH",0.679578722,"MCU3_ARATH",1
"4351","MD10A_ARATH",0.400106435,"MD10A_ARATH",3
"4352","MD10B_ARATH",0.773122481,"MD10B_ARATH",1
"4353","MD15A_ARATH",0.166119203,"MD15A_ARATH",8
"4354","MD19A_ARATH",1,"MD19A_ARATH",2
"4355","MD19B_ARATH",0.893852553,"MD19B_ARATH",1
"4356","MD20A_ARATH",0.063474768,"MD20A_ARATH",1
"4357","MD22B_ARATH",1,"MD22B_ARATH",1
"4358","MD26B_ARATH",0.429204609,"MD26B_ARATH",6
"4359","MD26C_ARATH",0.277106334,"MD26C_ARATH",6
"4360","MD33A_ARATH",0.269241555,"MD33A_ARATH",10
"4361","MD33B_ARATH",0.379082471,"MD33B_ARATH",4
"4362","MD36A_ARATH",0.247415149,"MD36A_ARATH",1
"4363","MD37C_ARATH",0.187496194,"MD37C_ARATH",3
"4364","MDA1_ARATH",0.922664818,"MDA1_ARATH",1
"4365","MDAR_PEA",0.869258815,"MDAR_PEA",1
"4366","MDAR_SOLLC",0.607905396,"MDAR_SOLLC",3
"4367","MDAR2_ARATH",0.635156391,"MDAR2_ARATH",2
"4368","MDAR4_ARATH",0.121614728,"MDAR4_ARATH",5
"4369","MDAR5_ARATH",0.494725961,"MDAR5_ARATH",4
"4370","MDHC_MAIZE",0.540069778,"MDHC_MAIZE",2
"4371","MDHG_CITLA",0.553915716,"MDHG_CITLA",1
"4372","MDHG_ORYSJ",0.409337019,"MDHG_ORYSJ",5
"4373","MDHM_BRANA",1,"MDHM_BRANA",1
"4374","MDHM_CITLA",0.088390287,"MDHM_CITLA",6
"4375","MDHM_EUCGU",0.45982871,"MDHM_EUCGU",1
"4376","MDHM2_ARATH",0.607931171,"MDHM2_ARATH",2
"4377","MDHP_ARATH",0.082839208,"MDHP_ARATH",8
"4378","MDHP1_SORBI",0.090709358,"MDHP1_SORBI",5
"4379","MDLL_ARATH",1,"MDLL_ARATH",2
"4380","MDN1_DICDI",0.323827031,"MDN1_DICDI",2
"4381","MDN1_HUMAN",0.926756624,"MDN1_HUMAN",1
"4382","MDR_ORYSJ",0.149270727,"MDR_ORYSJ",6
"4383","MED11_ARATH",0.391310993,"MED11_ARATH",2
"4384","MED12_ARATH",0.035090514,"MED12_ARATH",14
"4385","MED13_ARATH",0.074058238,"MED13_ARATH",9
"4386","MED14_ARATH",0.010071453,"MED14_ARATH",13
"4387","MED16_ARATH",0.000360655,"MED16_ARATH",6
"4388","MED17_ARATH",0.776795245,"MED17_ARATH",2
"4389","MED18_ARATH",0.335066056,"MED18_ARATH",2
"4390","MED23_ARATH",0.007377534,"MED23_ARATH",7
"4391","MED25_ARATH",0.079179343,"MED25_ARATH",4
"4392","MED27_ARATH",0.706435743,"MED27_ARATH",1
"4393","MED28_ARATH",0.256170733,"MED28_ARATH",3
"4394","MED30_ARATH",0.530399518,"MED30_ARATH",2
"4395","MED31_ARATH",0.934648108,"MED31_ARATH",2
"4396","MED34_ARATH",0.061360445,"MED34_ARATH",5
"4397","MED6_ARATH",1,"MED6_ARATH",1
"4398","MED7B_ARATH",0.656880295,"MED7B_ARATH",1
"4399","MED8_ARATH",0.682901048,"MED8_ARATH",1
"4400","MED9_ARATH",0.337762564,"MED9_ARATH",3
"4401","MEE14_ARATH",0.532279542,"MEE14_ARATH",5
"4402","MEG5_MAIZE",0.231030406,"MEG5_MAIZE",4
"4403","MEL1_ORYSJ",0.716882131,"MEL1_ORYSJ",1
"4404","MEM11_ARATH",0.649219356,"MEM11_ARATH",2
"4405","MEMO1_XENLA",0.98423765,"MEMO1_XENLA",1
"4406","MENA_ARATH",0.487624295,"MENA_ARATH",3
"4407","MENB_ARATH",0.324338581,"MENB_ARATH",4
"4408","MENG_ARATH",0.891557783,"MENG_ARATH",1
"4409","MENG_LACLA",0.214847517,"MENG_LACLA",4
"4410","MER3_ORYSJ",0.548551372,"MER3_ORYSJ",7
"4411","MES1_ARATH",1,"MES1_ARATH",1
"4412","MES14_ARATH",0.395019842,"MES14_ARATH",2
"4413","MES18_ARATH",0.438808177,"MES18_ARATH",1
"4414","MES7_ARATH",0.598446988,"MES7_ARATH",1
"4415","MET10_DANRE",0.183831566,"MET10_DANRE",5
"4416","MET13_BOVIN",0.059737766,"MET13_BOVIN",3
"4417","MET13_HUMAN",0.516056648,"MET13_HUMAN",1
"4418","MET13_XENLA",0.929792127,"MET13_XENLA",1
"4419","MET16_DANRE",0.838999421,"MET16_DANRE",2
"4420","MET17_MOUSE",0.610419351,"MET17_MOUSE",1
"4421","MET18_BOVIN",0.799068131,"MET18_BOVIN",1
"4422","MET18_DICDI",0.55338968,"MET18_DICDI",2
"4423","MET7A_HUMAN",0.901844176,"MET7A_HUMAN",1
"4424","METC_ARATH",0.421119215,"METC_ARATH",2
"4425","METE1_ORYSJ",0.125095672,"METE1_ORYSJ",4
"4426","METE2_ORYSJ",0.088809162,"METE2_ORYSJ",2
"4427","METK_DENCR",0.445786841,"METK_DENCR",5
"4428","METK_WHEAT",0.506118167,"METK_WHEAT",2
"4429","METK1_ORYSJ",0.109946896,"METK1_ORYSJ",7
"4430","METK2_ORYSJ",0.636842414,"METK2_ORYSJ",5
"4431","METL1_ARATH",0.911260967,"METL1_ARATH",1
"4432","METL5_MOUSE",0.855860526,"METL5_MOUSE",1
"4433","MEX1_ORYSJ",0.360485502,"MEX1_ORYSJ",3
"4434","MF14B_HUMAN",3.51e-09,"MF14B_HUMAN",9
"4435","MFAP1_CHICK",0.238347907,"MFAP1_CHICK",3
"4436","MFDR_ARATH",0.531568289,"MFDR_ARATH",4
"4437","MFDX2_ARATH",0.256503006,"MFDX2_ARATH",2
"4438","MFP_ORYSJ",0.23770772,"MFP_ORYSJ",3
"4439","MFP1_SOLLC",0.193891344,"MFP1_SOLLC",2
"4440","MFP1_TOBAC",0.811521136,"MFP1_TOBAC",1
"4441","MFP2_ARATH",1,"MFP2_ARATH",1
"4442","MFPA_BRANA",0.99622969,"MFPA_BRANA",1
"4443","MFPA_CUCSA",0.490306791,"MFPA_CUCSA",1
"4444","MFS_MENPI",0.723545607,"MFS_MENPI",1
"4445","MFS12_HUMAN",0.943357142,"MFS12_HUMAN",1
"4446","MFS12_MOUSE",0.908824019,"MFS12_MOUSE",1
"4447","MGAT1_ARATH",0.392562423,"MGAT1_ARATH",3
"4448","MGAT3_RAT",0.719486039,"MGAT3_RAT",2
"4449","MGDG1_ORYSJ",0.261581133,"MGDG1_ORYSJ",4
"4450","MGDG3_ORYSJ",0.389221028,"MGDG3_ORYSJ",3
"4451","MGDP1_HUMAN",0.40743382,"MGDP1_HUMAN",2
"4452","MGL_ARATH",0.332272651,"MGL_ARATH",6
"4453","MGLL_HUMAN",0.10040915,"MGLL_HUMAN",7
"4454","MGLL_RAT",0.408281883,"MGLL_RAT",4
"4455","MGN_ORYSJ",0.50577513,"MGN_ORYSJ",3
"4456","MGST3_MOUSE",0.407818744,"MGST3_MOUSE",5
"4457","MHPC2_PSEPU",0.448001779,"MHPC2_PSEPU",3
"4458","MHX1_ORYSJ",0.571481263,"MHX1_ORYSJ",2
"4459","MIC1_DICDI",0.939941001,"MIC1_DICDI",2
"4460","MIC1_HUMAN",0.940172177,"MIC1_HUMAN",1
"4461","MICU1_CAEEL",0.112885103,"MICU1_CAEEL",2
"4462","MICU1_DANRE",0.312375727,"MICU1_DANRE",5
"4463","MICU1_MOUSE",0.70539052,"MICU1_MOUSE",2
"4464","MICU1_XENTR",1,"MICU1_XENTR",1
"4465","MIEL1_ARATH",0.037278459,"MIEL1_ARATH",13
"4466","MIFH_TRISP",0.187073736,"MIFH_TRISP",4
"4467","MIFH_TRITR",0.311815283,"MIFH_TRITR",3
"4468","MIK_MAIZE",0.143734148,"MIK_MAIZE",1
"4469","MIND1_ARATH",1,"MIND1_ARATH",1
"4470","MINE1_ARATH",0.918768034,"MINE1_ARATH",1
"4471","MIOX_ORYSJ",0.765655482,"MIOX_ORYSJ",1
"4472","MIP1_ARATH",0.312308195,"MIP1_ARATH",1
"4473","MIP2_ARATH",0.397148565,"MIP2_ARATH",10
"4474","MIP3_ARATH",0.422188476,"MIP3_ARATH",6
"4475","MIPEP_ARATH",0.077975322,"MIPEP_ARATH",3
"4476","MIRO1_ARATH",0.248553964,"MIRO1_ARATH",2
"4477","MIZ1_ARATH",0.272736653,"MIZ1_ARATH",1
"4478","MK06_HUMAN",0.340391505,"MK06_HUMAN",1
"4479","MK67I_XENTR",0.183451686,"MK67I_XENTR",4
"4480","MKKA_DICDI",0.380552906,"MKKA_DICDI",1
"4481","MKP1_ARATH",0.054215938,"MKP1_ARATH",3
"4482","MLH1_ARATH",0.323851184,"MLH1_ARATH",4
"4483","MLH3_ARATH",0.80397357,"MLH3_ARATH",1
"4484","MLO_HORVU",0.015051145,"MLO_HORVU",6
"4485","MLO1_ARATH",0.20121939,"MLO1_ARATH",21
"4486","MLO13_ARATH",0.498134758,"MLO13_ARATH",3
"4487","MLO15_ARATH",0.073018695,"MLO15_ARATH",1
"4488","MLOH1_ORYSJ",1,"MLOH1_ORYSJ",1
"4489","MMD1_ARATH",0.892525138,"MMD1_ARATH",1
"4490","MMGT_ARATH",0.602266604,"MMGT_ARATH",1
"4491","MMSA_ARATH",0.740084914,"MMSA_ARATH",2
"4492","MMT1_HORVU",0.587398249,"MMT1_HORVU",1
"4493","MMT1_MAIZE",0.543153622,"MMT1_MAIZE",4
"4494","MMTA2_MOUSE",0.337636098,"MMTA2_MOUSE",2
"4495","MNB1A_MAIZE",1,"MNB1A_MAIZE",1
"4496","MNB1B_MAIZE",0.496229113,"MNB1B_MAIZE",2
"4497","MND1_ARATH",0.240393791,"MND1_ARATH",2
"4498","MNIF1_ARATH",0.518575219,"MNIF1_ARATH",3
"4499","MNMA_BORBU",0.529515717,"MNMA_BORBU",1
"4500","MNMA_BORT9",0.61186555,"MNMA_BORT9",1
"4501","MNME_ACAM1",1,"MNME_ACAM1",1
"4502","MNME_SYNE7",0.804772376,"MNME_SYNE7",1
"4503","MNMG_SYNY3",0.561002956,"MNMG_SYNY3",1
"4504","MNMG_TRIEI",0.821399137,"MNMG_TRIEI",2
"4505","MNS1_ARATH",0.244046118,"MNS1_ARATH",4
"4506","MNS2_ARATH",0.127611005,"MNS2_ARATH",2
"4507","MNS3_ARATH",0.088379595,"MNS3_ARATH",4
"4508","MNS4_ARATH",0.4326172,"MNS4_ARATH",4
"4509","MO25M_ARATH",0.065319085,"MO25M_ARATH",2
"4510","MO25N_ARATH",0.222793432,"MO25N_ARATH",3
"4511","MOB1A_ARATH",0.024141341,"MOB1A_ARATH",6
"4512","MOC2A_MAIZE",0.907525204,"MOC2A_MAIZE",1
"4513","MOCOS_ANOGA",1,"MOCOS_ANOGA",1
"4514","MOCOS_ORYSJ",0.386359804,"MOCOS_ORYSJ",5
"4515","MOG1_DICDI",0.144420088,"MOG1_DICDI",2
"4516","MOM1_ARATH",0.889969636,"MOM1_ARATH",2
"4517","MON1A_HUMAN",0.345163908,"MON1A_HUMAN",1
"4518","MON1A_MOUSE",0.814622671,"MON1A_MOUSE",1
"4519","MON2_DROME",0.770282035,"MON2_DROME",1
"4520","MON2_DROPS",0.401825785,"MON2_DROPS",3
"4521","MOR1_ORYSJ",0.134695097,"MOR1_ORYSJ",12
"4522","MORC1_ARATH",0.29050561,"MORC1_ARATH",1
"4523","MORC2_ARATH",0.604030431,"MORC2_ARATH",2
"4524","MORC3_ARATH",0.580202204,"MORC3_ARATH",2
"4525","MORC4_ARATH",1,"MORC4_ARATH",1
"4526","MORC4_MOUSE",0.789185209,"MORC4_MOUSE",1
"4527","MORC6_ARATH",0.541182308,"MORC6_ARATH",3
"4528","MORC7_ARATH",0.25631272,"MORC7_ARATH",5
"4529","MORF1_ARATH",0.538774338,"MORF1_ARATH",1
"4530","MORF2_ARATH",0.380739616,"MORF2_ARATH",5
"4531","MORF3_ARATH",0.094250959,"MORF3_ARATH",2
"4532","MORF5_ARATH",0.669411068,"MORF5_ARATH",1
"4533","MORF6_ARATH",1,"MORF6_ARATH",1
"4534","MORF8_ARATH",0.273722632,"MORF8_ARATH",4
"4535","MORF9_ARATH",0.217968481,"MORF9_ARATH",1
"4536","MOS1_ARATH",0.194264673,"MOS1_ARATH",7
"4537","MOS11_ARATH",0.813751619,"MOS11_ARATH",2
"4538","MOS2_ARATH",0.618493867,"MOS2_ARATH",1
"4539","MOSA_MAIZE",0.009607827,"MOSA_MAIZE",8
"4540","MOT2_ARATH",0.642609392,"MOT2_ARATH",6
"4541","MP3K2_ARATH",0.863192478,"MP3K2_ARATH",1
"4542","MP701_ORYSJ",0.232884452,"MP701_ORYSJ",5
"4543","MP702_ORYSJ",0.606958382,"MP702_ORYSJ",1
"4544","MPC1_ARATH",0.052806594,"MPC1_ARATH",5
"4545","MPC4_ARATH",0.424120133,"MPC4_ARATH",3
"4546","MPCP1_ARATH",0.4840663,"MPCP1_ARATH",1
"4547","MPCP2_ARATH",0.216148299,"MPCP2_ARATH",1
"4548","MPCP3_ARATH",0.31587624,"MPCP3_ARATH",4
"4549","MPI1_ARATH",0.59500186,"MPI1_ARATH",1
"4550","MPK1_ORYSJ",0.403138329,"MPK1_ORYSJ",3
"4551","MPK10_ORYSJ",0.539314359,"MPK10_ORYSJ",5
"4552","MPK12_ORYSJ",0.720115813,"MPK12_ORYSJ",1
"4553","MPK14_ORYSJ",0.169701766,"MPK14_ORYSJ",10
"4554","MPK17_ORYSJ",0.3981639,"MPK17_ORYSJ",4
"4555","MPK2_ORYSJ",0.661006341,"MPK2_ORYSJ",2
"4556","MPK3_ORYSJ",0.224333184,"MPK3_ORYSJ",6
"4557","MPK4_ORYSJ",0.863881137,"MPK4_ORYSJ",2
"4558","MPK5_ORYSJ",0.082042287,"MPK5_ORYSJ",5
"4559","MPK6_ORYSJ",0.522988145,"MPK6_ORYSJ",6
"4560","MPK7_ORYSJ",0.102380182,"MPK7_ORYSJ",4
"4561","MPK8_ORYSJ",0.110651371,"MPK8_ORYSJ",5
"4562","MPK9_ORYSJ",0.610972583,"MPK9_ORYSJ",3
"4563","MPP10_HUMAN",0.513631529,"MPP10_HUMAN",1
"4564","MPP10_MOUSE",0.809431528,"MPP10_MOUSE",1
"4565","MPPA_SOLTU",0.14920642,"MPPA_SOLTU",6
"4566","MPPB_ARATH",0.438130867,"MPPB_ARATH",3
"4567","MPU12_ARATH",0.349063076,"MPU12_ARATH",2
"4568","MPV17_DANRE",0.863727553,"MPV17_DANRE",1
"4569","MRD1_DICDI",0.638446819,"MRD1_DICDI",4
"4570","MRG1_ARATH",0.163896567,"MRG1_ARATH",2
"4571","MRH1_ARATH",0.147985281,"MRH1_ARATH",4
"4572","MRS2A_ORYSJ",0.453033567,"MRS2A_ORYSJ",2
"4573","MRS2B_ORYSJ",0.002445513,"MRS2B_ORYSJ",4
"4574","MRS2C_ORYSJ",0.367259461,"MRS2C_ORYSJ",3
"4575","MRS2F_ORYSJ",0.15677644,"MRS2F_ORYSJ",6
"4576","MRS2G_ORYSI",0.482029287,"MRS2G_ORYSI",2
"4577","MRS2G_ORYSJ",0.001169816,"MRS2G_ORYSJ",4
"4578","MRS2I_ORYSI",0.192738225,"MRS2I_ORYSI",4
"4579","MRT4_DICDI",0.556568033,"MRT4_DICDI",1
"4580","MSBP1_ARATH",0.687200436,"MSBP1_ARATH",5
"4581","MSBP2_ARATH",0.086590706,"MSBP2_ARATH",6
"4582","MSH1_ARATH",0.247007166,"MSH1_ARATH",2
"4583","MSH3_ARATH",0.160870338,"MSH3_ARATH",2
"4584","MSH5_ORYSJ",0.131336941,"MSH5_ORYSJ",5
"4585","MSH6_ARATH",0.100914468,"MSH6_ARATH",4
"4586","MSI1_ORYSJ",1,"MSI1_ORYSJ",1
"4587","MSI1H_RAT",0.954870287,"MSI1H_RAT",1
"4588","MSI4_ARATH",0.689486916,"MSI4_ARATH",3
"4589","MSK1_TOBAC",0.971605274,"MSK1_TOBAC",1
"4590","MSK3_MEDSA",0.3230256,"MSK3_MEDSA",5
"4591","MSL1_ARATH",0.891721459,"MSL1_ARATH",1
"4592","MSL1_ORYSJ",0.351965645,"MSL1_ORYSJ",1
"4593","MSL10_ARATH",0.00550922,"MSL10_ARATH",3
"4594","MSL2_ARATH",0.236893708,"MSL2_ARATH",5
"4595","MSL8_ARATH",0.449013702,"MSL8_ARATH",1
"4596","MSP1_YEAST",0.313917501,"MSP1_YEAST",4
"4597","MSR21_ORYSJ",0.820667694,"MSR21_ORYSJ",1
"4598","MSR22_ORYSJ",0.912972816,"MSR22_ORYSJ",1
"4599","MSRA4_ORYSJ",0.212739506,"MSRA4_ORYSJ",6
"4600","MSRA5_ORYSJ",0.753145268,"MSRA5_ORYSJ",1
"4601","MSRB1_ORYSJ",1.78e-06,"MSRB1_ORYSJ",8
"4602","MSRB3_ORYSJ",0.082789256,"MSRB3_ORYSJ",4
"4603","MSRB5_ORYSJ",0.191444131,"MSRB5_ORYSJ",5
"4604","MSSP2_ARATH",0.041910377,"MSSP2_ARATH",12
"4605","MSSP3_ARATH",0.530134878,"MSSP3_ARATH",2
"4606","MT1A_ORYSJ",0.244440732,"MT1A_ORYSJ",3
"4607","MT1B_ORYSJ",0.000231611,"MT1B_ORYSJ",4
"4608","MT2_CICAR",0.099995299,"MT2_CICAR",2
"4609","MT2_RICCO",0.105098486,"MT2_RICCO",2
"4610","MT2A_ORYSJ",0.102143427,"MT2A_ORYSJ",3
"4611","MT3B_ORYSJ",0.603584125,"MT3B_ORYSJ",1
"4612","MTA70_ORYSJ",0.622558799,"MTA70_ORYSJ",3
"4613","MTAD_THEPX",0.337943085,"MTAD_THEPX",1
"4614","MTBC_ORYSI",0.43249342,"MTBC_ORYSI",1
"4615","MTBC_SORBI",0.341485048,"MTBC_SORBI",3
"4616","MTHR1_MAIZE",0.454826215,"MTHR1_MAIZE",2
"4617","MTK1_ORYSJ",0.463236682,"MTK1_ORYSJ",4
"4618","MTK2_ORYSJ",0.362238764,"MTK2_ORYSJ",2
"4619","MTM1_ARATH",0.561510068,"MTM1_ARATH",4
"4620","MTN1_ARATH",0.449162279,"MTN1_ARATH",3
"4621","MTNA_MAIZE",0.566247882,"MTNA_MAIZE",2
"4622","MTND2_ORYSJ",0.269761319,"MTND2_ORYSJ",8
"4623","MTND4_ORYSJ",0.382072298,"MTND4_ORYSJ",3
"4624","MTP1_ORYSJ",0.177735468,"MTP1_ORYSJ",4
