"","Group","nSpecies","S","alpha","Variance","Pvalue","FDR","ange","sorgh","NormScore.ange","NormScore.sorgh","ange.count","sorgh.count","ange.count.1","sorgh.count.1"
"51","5NG4_PINTA",2,0.40482925683602,4.93877551020408,0.202479338842975,0.943821872574637,1,0.601222879,0.376971996,0.277521581602831,0.53213693206921,3,3,3,3
"52","5NTC_DICDI",2,0.174681427726335,3.6,0.277777777777778,0.991345404852916,1,0.8801085,0.672781815,0.0851400557703996,0.26422279968227,2,2,2,2
"53","5NTC_MOUSE",2,0.659356328129102,2.57142857142857,0.388888888888889,0.658681045721029,1,0.413011418,0.521185672,0.884280039914157,0.434432616344046,1,2,1,2
"54","5NTC_XENLA",1,0.381525084007334,1,1,0.682819258,1,0.682819258,NA,0.381525084007334,NA,1,NA,1,NA
"55","6DCS_SOYBN",1,0.559371887681508,1,1,0.57156796,1,0.57156796,NA,0.559371887681508,NA,1,NA,1,NA
"56","6HN3M_PSEPK",2,1.51154170793613,2.57142857142857,0.388888888888889,0.180498459620031,1,0.162893793,0.163112983,1.20977124482056,1.81331217105171,2,1,2,1
"57","6PGD1_ORYSJ",2,0.468622331771726,8.85794298894703,0.112893027336911,0.970304044406124,1,0.226506725,0.361589346,0.491735416363707,0.445509247179744,11,5,11,5
"58","6PGD2_ORYSJ",2,0.710704461141472,4.93877551020408,0.202479338842975,0.713469706653332,1,0.407835564,0.181042197,0.489213390124321,0.932195532158622,3,3,3,3
"59","6PGL1_ORYSI",1,0.137075901265632,1,1,0.871904045,1,0.871904045,NA,0.137075901265632,NA,1,NA,1,NA
"60","6PGL1_ORYSJ",2,0.720626813589361,2,0.5,0.577676105673312,1,0.534336684,0.44284986,0.626729144317997,0.814524482860726,1,1,1,1
"61","6PGL4_ORYSI",2,1.80632388337519,2,0.5,0.124450688014207,1,0.170999163,0.15778039,1.7660966172283,1.84655114952208,1,1,1,1
"62","708A6_MAIZE",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"63","A1CF_HUMAN",1,0.355946152428934,1,1,0.70051034,1,0.70051034,NA,0.355946152428934,NA,1,NA,1,NA
"64","A1CF_PONAB",1,0.165277931525622,1.8,0.555555555555556,0.944282490145237,1,0.780424796,NA,0.165277931525622,NA,2,NA,2,NA
"65","A2965_ARTBC",2,0.325059926681743,2.57142857142857,0.388888888888889,0.902448606674114,1,0.377124548,1,0.650119853363485,0,2,1,2,1
"66","A60DA_DROME",1,0.340055890507091,2.46938775510204,0.40495867768595,0.886904146221208,1,0.53609934,NA,0.340055890507091,NA,3,NA,3,NA
"67","AAAS_ARATH",2,0.557660605862213,4.16443594646272,0.240128558310376,0.819971965934347,1,0.451176186,0.342325885,0.530598239630987,0.584722972093439,2,3,2,3
"68","AAE1_ARATH",2,0.163806112008687,7.23494136976642,0.138218120768584,0.999850183659333,1,0.726773637,0.653051247,0.12308438075712,0.204527843260253,7,4,7,4
"69","AAE11_ARATH",2,0.438530951677124,6.93888744032152,0.144115322319404,0.962119209340886,1,0.192802858,0.652151493,0.671872274801677,0.205189628552571,6,4,6,4
"70","AAE13_ARATH",2,1.52568370469405,6.57107006667348,0.152182215355107,0.098450614496201,1,0.044912618,0.02942891,1.35899408724746,1.69237332214065,5,4,5,4
"71","AAE16_ARATH",2,0.575745752010386,9.73299351113179,0.102743313129335,0.928682135873383,1,0.174626973,0.236126711,0.562354072582108,0.589137431438664,12,6,12,6
"72","AAE17_ARATH",2,0.39379256595195,6.09756097560976,0.164,0.967783957931549,1,0.729357113,0.265746998,0.15148406398949,0.63610106791441,4,4,4,4
"73","AAE2_ARATH",2,1.17512889648164,4.78306174167882,0.209071104243996,0.303720194469218,1,0.347276129,0.05897805,0.463197834165602,1.88705995879767,5,2,5,2
"74","AAE5_ARATH",2,0.561209115129167,4.16443594646272,0.240128558310376,0.817149490807032,1,0.897756791,0.145738311,0.0719040542918886,1.05051417596645,2,3,2,3
"75","AAE6_ARATH",2,0.963871538056643,3.01204819277108,0.332,0.448111578531141,1,0.167989233,0.342496963,0.856250587640831,1.07149248847246,4,1,4,1
"76","AAED1_ARATH",2,0.731456427743975,12.2470193119026,0.0816525208732315,0.827019737919511,1,0.065438772,0.179671211,0.963828543611323,0.499084311876627,9,17,9,17
"77","AAH_ORYSJ",2,0.52848578982782,6.09756097560976,0.164,0.900105048073237,1,0.253470165,0.436260835,0.65880439448874,0.3981671851669,4,4,4,4
"78","AAMP_CANLF",1,0.168555063081498,3.56215600683242,0.280728861420427,0.991939380525867,1,0.680540874,NA,0.168555063081498,NA,5,NA,5,NA
"79","AAMT2_MAIZE",2,2.80154790160254,7.55871966763495,0.132297537674511,0.00021236751870172,0.0318174930551084,0.176341648,1.4e-05,0.708298768891644,4.89479703431344,6,5,6,5
"80","AAMT3_MAIZE",1,1.16367683835511,1.8,0.555555555555556,0.324017592934097,1,0.174555025,NA,1.16367683835511,NA,2,NA,2,NA
"81","AAP1_ARATH",2,0.912149530024195,4.16443594646272,0.240128558310376,0.507756695190076,1,0.187302289,0.255133507,0.913653517402363,0.910645542646027,3,2,3,2
"82","AAP2_ARATH",2,0.74141635543205,3.20394395433316,0.312115322319404,0.624956479994463,1,0.08167307,0.631049421,1.02246161306776,0.46037109779634,6,1,6,1
"83","AAP3_ARATH",2,0.437405524621916,10.0622691643794,0.099381161809904,0.985916354802577,1,0.140988398,0.513167231,0.602503497987262,0.272307551256571,14,6,14,6
"84","AAP4_ARATH",2,0.0202736994255494,2.84705882352941,0.351239669421488,0.999942624240687,1,0.928358879,1,0.0405473988510988,0,3,1,3,1
"85","AAP5_ARATH",2,0.383286795264724,4.16443594646272,0.240128558310376,0.934984097852442,1,0.534186961,0.52779881,0.418006258043612,0.348567332485835,2,3,2,3
"86","AAP6_ARATH",2,0.926654919330122,5.83356087411622,0.171421884776594,0.516869179466968,1,0.042769399,0.420216151,1.38040835419602,0.47290148446422,5,3,5,3
"87","AAP7_ARATH",1,0.497867791928353,1,1,0.607825289,1,0.607825289,NA,0.497867791928353,NA,1,NA,1,NA
"88","AAP8_ARATH",1,0.651565493289355,2.46938775510204,0.40495867768595,0.658380987032796,1,0.302844218,NA,0.651565493289355,NA,3,NA,3,NA
"89","AAPC_CENCI",2,0.397742066911132,13.607691963723,0.0734878480984078,0.997837962091399,1,0.227329185,0.328072811,0.465815676898017,0.329668456924247,13,16,13,16
"90","AAPT1_ARATH",2,0.301405209478842,8.45069638729636,0.118333443087988,0.997326968051448,1,0.51304868,0.429011532,0.25739348863257,0.345416930325114,7,6,7,6
"91","AAPT2_ARATH",1,0.373644759488078,1.8,0.555555555555556,0.807768045897873,1,0.570942292,NA,0.373644759488078,NA,2,NA,2,NA
"92","AAR2_RABIT",1,0.381580688847326,1,1,0.682781291,1,0.682781291,NA,0.381580688847326,NA,1,NA,1,NA
"93","AASS_ARATH",2,0.461851993029006,4.78306174167882,0.209071104243996,0.909245763680829,1,0.237461225,0.643361781,0.629671941019365,0.294032045038647,5,2,5,2
"94","AAT_THET8",1,0.142163033137825,1,1,0.867479817,1,0.867479817,NA,0.142163033137825,NA,1,NA,1,NA
"95","AAT1_ARATH",2,0.152235761169095,2.84705882352941,0.351239669421488,0.986434295433917,1,0.94361461,0.636484125,0.0580374483128646,0.246434074025325,1,3,1,3
"96","AAT5_ARATH",2,0.15553444520381,4.93877551020408,0.202479338842975,0.998664794446109,1,0.577785169,0.9784948,0.299210814180361,0.0118580762272592,3,3,3,3
"97","AATC_ORYSJ",2,1.17126367307902,6.35090838498922,0.157457790190072,0.294552342391024,1,0.105280246,0.067009173,0.868204205149975,1.47432314100807,7,3,7,3
"98","AATP4_ARATH",2,0.301172383864791,3.01204819277108,0.332,0.937045806696965,1,0.285108653,1,0.602344767729583,0,4,1,4,1
"99","AATP9_ARATH",2,0.264011243123806,3.12322156585406,0.320182215355107,0.95769982838844,1,0.358125031,0.924689717,0.449725447423875,0.0782970388237369,5,1,5,1
"100","AATPC_ARATH",1,0.436055639050191,1.8,0.555555555555556,0.762620747651194,1,0.519918371,NA,0.436055639050191,NA,2,NA,2,NA
"101","AATPF_ARATH",1,5.07911693913886,1,1,0.006225404,0.440133703362723,0.006225404,NA,5.07911693913886,NA,1,NA,1,NA
"102","AATPI_ARATH",2,0.786794835106548,2,0.5,0.533504386034575,1,0.730965448,0.283597136,0.313389087107333,1.26020058310576,1,1,1,1
"103","AATPJ_ARATH",1,0.428182877493821,1.8,0.555555555555556,0.768337724313818,1,0.526094557,NA,0.428182877493821,NA,2,NA,2,NA
"104","AB10C_ARATH",2,0.631696271759783,17.2831426625442,0.0578598475708464,0.954573434272253,1,0.073075545,0.116201202,0.626715633097379,0.636676910422188,36,16,36,16
"105","AB10I_ARATH",2,0.321977956017624,2.57142857142857,0.388888888888889,0.904294155160942,1,0.397904789,0.970839393,0.614361683956216,0.029594228079032,2,1,2,1
"106","AB11B_ARATH",2,0.45752475892644,8.04954367666232,0.124230644638808,0.967056033227662,1,0.283013404,0.375457386,0.515208578980791,0.399840938872088,6,6,6,6
"107","AB11G_ARATH",2,0.638887630949344,13.2856876181145,0.0752689682870868,0.922918571445999,1,0.054055898,0.262445107,0.83480583558144,0.442969426317249,18,11,18,11
"108","AB11I_ARATH",2,1.33066435802227,7.55871966763495,0.132297537674511,0.172771587962706,1,0.223180111,0.009288762,0.612153535048291,2.04917518099624,6,5,6,5
"109","AB12G_ARATH",2,1.68965707810939,5.45733357387696,0.183239669421488,0.0695635524972809,1,0.081359164,0.018544291,1.20426326525481,2.17505089096397,4,3,4,3
"110","AB12I_ARATH",2,0.462266325105212,2.57142857142857,0.388888888888889,0.809659835440279,1,0.601194108,0.536041957,0.508837421550544,0.415695228659881,1,2,1,2
"111","AB14B_ARATH",1,1.25849742611381,1,1,0.284080558,1,0.284080558,NA,1.25849742611381,NA,1,NA,1,NA
"112","AB14C_ARATH",2,0.243077217797354,6.57107006667348,0.152182215355107,0.99742936087608,1,0.661574694,0.518269691,0.19830354513691,0.287850890457798,4,5,4,5
"113","AB14G_ARATH",1,1.09635816012584,1,1,0.334085557,1,0.334085557,NA,1.09635816012584,NA,1,NA,1,NA
"114","AB15C_ARATH",2,0.251421920389896,4.16443594646272,0.240128558310376,0.982868511111581,1,0.683606778,0.633192523,0.253581608423196,0.249262232356595,2,3,2,3
"115","AB15G_ARATH",2,1.65989242695522,7.23494136976642,0.138218120768584,0.0539998342452358,1,0.03086239,0.016220039,1.34146109749821,1.97832375641222,7,4,7,4
"116","AB16B_ARATH",1,1.19535487888256,1,1,0.30259655,1,0.30259655,NA,1.19535487888256,NA,1,NA,1,NA
"117","AB16G_ARATH",2,0,2,0.5,1,1,1,1,0,0,1,1,1,1
"118","AB17A_HUMAN",2,0.162276398609322,2,0.5,0.957453707568166,1,0.963868362,0.749947369,0.0368005476378385,0.287752249580805,1,1,1,1
"119","AB17A_RAT",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"120","AB17B_CHICK",2,0.403734904643271,2.57142857142857,0.388888888888889,0.85143307667358,1,0.937498346,0.328113962,0.0645402854057941,0.742929523880747,1,2,1,2
"121","AB17B_RAT",2,0.837603654060186,2,0.5,0.500984341732574,1,1,0.187269353,0,1.67520730812037,1,1,1,1
"122","AB17C_CHICK",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"123","AB17C_DANRE",2,0.459672047875211,4.16443594646272,0.240128558310376,0.891003410902236,1,0.858084122,0.223487627,0.102035426674105,0.817308669076318,2,3,2,3
"124","AB19B_ARATH",1,1.60337831394076,1,1,0.201215599,1,0.201215599,NA,1.60337831394076,NA,1,NA,1,NA
"125","AB19G_ARATH",1,0.610757873229329,1,1,0.542939234,1,0.542939234,NA,0.610757873229329,NA,1,NA,1,NA
"126","AB19I_ARATH",2,0.503487220246552,3.6,0.277777777777778,0.837345275354986,1,0.545109437,0.405070984,0.404512468428014,0.602461972065091,2,2,2,2
"127","AB1B_ARATH",1,0.805142202435081,3.04878048780488,0.328,0.567465170063071,1,0.186862993,NA,0.805142202435081,NA,4,NA,4,NA
"128","AB1C_ARATH",2,0.409254389015145,3.01204819277108,0.332,0.874057094571532,1,0.247188328,0.862725696,0.670850290244078,0.147658487786213,4,1,4,1
"129","AB1D_ARATH",2,1.09056601098591,13.2856876181145,0.0752689682870868,0.340322471454673,1,0.001367104,0.41130403,1.88694040286517,0.294191619106642,18,11,18,11
"130","AB1F_ARATH",2,0.246284357118658,13.1123470049336,0.0762639975607526,0.999971009342281,1,0.576661063,0.343966234,0.182292369748227,0.310276344489088,11,17,11,17
"131","AB20B_ARATH",2,0.735700570936241,8.01855095086624,0.124710811981805,0.759914971333767,1,0.061945923,0.317734097,0.921061740778621,0.550339401093861,11,4,11,4
"132","AB20I_ARATH",2,0.670576597249741,6.57107006667348,0.152182215355107,0.795619373974447,1,0.223873597,0.239670318,0.655477526501126,0.685675667998355,5,4,5,4
"133","AB21B_ARATH",2,0.360847017422486,6.35090838498922,0.157457790190072,0.980101603509437,1,0.180675947,0.892907528,0.65990916818723,0.0617848666577414,7,3,7,3
"134","AB21I_ARATH",2,0.992755828069487,2.84705882352941,0.351239669421488,0.425911864148578,1,0.525983639,0.194939661,0.350446457067775,1.6350651990712,3,1,3,1
"135","AB22G_ARATH",2,1.00907969222623,4.16443594646272,0.240128558310376,0.427583708693929,1,0.334192215,0.118780274,0.597839431378164,1.42031995307429,3,2,3,2
"136","AB25B_ARATH",2,0.898234608364741,6.57107006667348,0.152182215355107,0.555151217804321,1,0.083614358,0.227987302,1.08680585134017,0.709663365389311,5,4,5,4
"137","AB25B_ORYSJ",2,1.70987634047214,4.5271629778672,0.220888888888889,0.0802985435033928,1,0.003447876,0.350907978,2.72159850705811,0.698154173886167,4,2,4,2
"138","AB25G_ARATH",1,0.161855036982012,1,1,0.850564496,1,0.850564496,NA,0.161855036982012,NA,1,NA,1,NA
"139","AB26B_ARATH",2,0.514282129926614,8.78657427617268,0.113809997909172,0.951220395351085,1,0.379910868,0.192521636,0.356096204030809,0.672468055822419,8,6,8,6
"140","AB28B_ARATH",2,0.60192633469725,4.78306174167882,0.209071104243996,0.806464424176062,1,0.698234563,0.110580178,0.239466788352467,0.964385881042032,2,5,2,5
"141","AB2A_ARATH",2,0.373670733345189,4.16443594646272,0.240128558310376,0.939702786003078,1,0.871936917,0.364623474,0.0747481094072393,0.67259335728314,3,2,3,2
"142","AB2C_ARATH",2,2.06756054012177,7.23494136976642,0.138218120768584,0.00969791444907518,0.568240175342841,0.000575006,0.072810409,2.87757083069263,1.2575502495509,7,4,7,4
"143","AB2D_ARATH",2,0.993449908088743,9.58612333680131,0.104317456062868,0.465076970377727,1,0.060044817,0.077919015,1.08477401207264,0.902125804104844,7,9,7,9
"144","AB2E_ARATH",2,1.20281499212581,6.57107006667348,0.152182215355107,0.268670262173614,1,0.074930886,0.070827673,1.13482734757945,1.27080263667218,5,4,5,4
"145","AB2G_ARATH",2,0.43488049841291,3.6,0.277777777777778,0.885221262726152,1,0.537804889,0.504401828,0.413506296299094,0.456254700526726,2,2,2,2
"146","AB35G_ORYSJ",2,0.838332546376334,4.16443594646272,0.240128558310376,0.572664550053378,1,0.563314315,0.129324729,0.313045920358937,1.36361917239373,3,2,3,2
"147","AB36G_ORYSI",1,0.62765212100707,3.56215600683242,0.280728861420427,0.736370050005805,1,0.238558907,NA,0.62765212100707,NA,5,NA,5,NA
"148","AB36G_ORYSJ",2,0.642428809227193,4.5271629778672,0.220888888888889,0.762504350851069,1,0.237421544,0.409841233,0.690200664544655,0.594656953909731,4,2,4,2
"149","AB39G_ORYSJ",2,1.05660657941523,4.5271629778672,0.220888888888889,0.391681066066567,1,0.182115724,0.130407285,1.13540863187734,0.97780452695311,2,4,2,4
"150","AB3A_ARATH",1,0.266349880402508,1.8,0.555555555555556,0.882477126822345,1,0.670638644,NA,0.266349880402508,NA,2,NA,2,NA
"151","AB3C_ARATH",2,0.93833627967409,10.8574690256385,0.0921024962298881,0.54205788458924,1,0.094456971,0.048696463,0.711105498242097,1.16556706110608,15,7,15,7
"152","AB3F_ARATH",2,1.11548388442474,6.69617426407285,0.149339004715771,0.338661757298371,1,0.416084474,0.029544798,0.309959991811599,1.92100777703789,9,3,9,3
"153","AB42G_ORYSJ",2,0.9395173741424,7.47972943266957,0.133694675589768,0.518348201551067,1,0.010672838,0.647559363,1.67045323981987,0.208581508464934,8,4,8,4
"154","AB45G_ORYSJ",2,0.855206498594066,3.31460937467706,0.301694675589768,0.536288838856451,1,0.087044509,0.44390023,0.898257548180564,0.812155449007567,8,1,8,1
"155","AB4B_ARATH",1,1.2898099428059,1.8,0.555555555555556,0.273500599034734,1,0.144465448,NA,1.2898099428059,NA,2,NA,2,NA
"156","AB4C_MAIZE",2,0.654510905749475,8.89392945129199,0.112436241537168,0.856589468355107,1,0.247095038,0.135860819,0.539166706881356,0.769855104617594,7,7,7,7
"157","AB4F_ARATH",2,0.474346446442249,6.53875360649957,0.152934345011256,0.940529527785862,1,0.128727818,0.700189991,0.754290948311209,0.194401944573288,8,3,8,3
"158","AB53G_ORYSJ",2,0.340903823255538,8.04954367666232,0.124230644638808,0.993152455835526,1,0.58449355,0.321930627,0.219187564572903,0.462620081938172,6,6,6,6
"159","AB5B_ARATH",2,0.980166267740896,2,0.5,0.416849126174041,1,0.255561979,0.550988018,1.36429031949961,0.596042215982184,1,1,1,1
"160","AB5F_ARATH",2,0.171824377550775,4.93877551020408,0.202479338842975,0.997954761379125,1,0.713833597,0.746083827,0.183875673396885,0.159773081704664,3,3,3,3
"161","AB6B_ARATH",2,0.200871105456563,4.16443594646272,0.240128558310376,0.992071666653907,1,0.747453516,0.683342502,0.1940554410694,0.207686769843726,2,3,2,3
"162","AB6C_ARATH",2,0.283786888821604,4.16443594646272,0.240128558310376,0.974448599205755,1,0.424567397,0.860331955,0.467282464293123,0.100291313350086,3,2,3,2
"163","AB6I_ARATH",2,0.406957145386381,4.97502014504432,0.201004211208293,0.943614332076842,1,0.26264999,0.668752631,0.545686926390061,0.268227364382701,6,2,6,2
"164","AB7A_ARATH",2,0.435343315989903,3.6,0.277777777777778,0.884920664880246,1,0.545949544,0.496187584,0.403485811842489,0.467200820137318,2,2,2,2
"165","AB7B_ARATH",1,0.478090155645996,1,1,0.619966301,1,0.619966301,NA,0.478090155645996,NA,1,NA,1,NA
"166","AB7G_ARATH",2,0.932379831676788,5.45733357387696,0.183239669421488,0.507025266795073,1,0.196657661,0.130437876,0.887067721813292,0.977691941540285,3,4,3,4
"167","AB7I_ARATH",2,0.166214074710134,2.57142857142857,0.388888888888889,0.97694748704454,1,0.940314585,0.666089634,0.0615407948122749,0.270887354607993,1,2,1,2
"168","AB8C_ARATH",2,0.470615027891389,9.32159731258224,0.107277751491175,0.973185894246209,1,0.24377644,0.34321982,0.576123960486509,0.365106095296269,6,10,6,10
"169","AB8I_ARATH",2,0.818889214316074,4.93877551020408,0.202479338842975,0.609010055803499,1,0.123016066,0.403671653,1.14296744413817,0.494810984493977,3,3,3,3
"170","AB9B_ARATH",1,1.79851714794331,2.46938775510204,0.40495867768595,0.110308772022506,1,0.036983573,NA,1.79851714794331,NA,3,NA,3,NA
"171","AB9C_ARATH",2,0.423801238976936,4.78306174167882,0.209071104243996,0.930749235801126,1,0.491117682,0.426155852,0.47404766779874,0.373554810155131,2,5,2,5
"172","ABA2_NICPL",2,0.40433529591771,6.1216372352194,0.163354991740892,0.964407850409634,1,0.586598033,0.281279651,0.290953895818018,0.517716696017402,3,6,3,6
"173","ABAH1_ORYSJ",1,1.02174926733955,3.04878048780488,0.328,0.409224264744133,1,0.11899851,NA,1.02174926733955,NA,4,NA,4,NA
"174","ABAH3_ORYSI",2,0.112479111735729,2.57142857142857,0.388888888888889,0.990692228655099,1,0.834876925,0.935446901,0.180470960204604,0.0444872632668551,1,2,1,2
"175","ABAH3_ORYSJ",2,0.37489331680279,4.16443594646272,0.240128558310376,0.939113432075387,1,0.495362077,0.596880181,0.468310876746275,0.281475756859304,2,3,2,3
"176","ABD18_RAT",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"177","ABHD3_HUMAN",1,1.50367169708352,1,1,0.222312396,1,0.222312396,NA,1.50367169708352,NA,1,NA,1,NA
"178","ABHDB_HUMAN",1,1.04272783146643,1,1,0.352491831,1,0.352491831,NA,1.04272783146643,NA,1,NA,1,NA
"179","ABIL1_ORYSJ",2,0.386804268786759,3.6,0.277777777777778,0.914551217850058,1,0.49439157,0.633823102,0.4696182826366,0.303990254936919,2,2,2,2
"180","ABIL3_ORYSJ",1,0.372566093504877,1,1,0.688964114,1,0.688964114,NA,0.372566093504877,NA,1,NA,1,NA
"181","ABIL4_ORYSJ",2,0.748654331562043,2,0.5,0.558726581699416,1,0.298763641,0.748857815,1.20810251652777,0.289206146596318,1,1,1,1
"182","ABP4_MAIZE",2,0.317208760640801,3.01204819277108,0.332,0.928891200214468,1,0.325422147,0.908869146,0.538863372319223,0.0955541489623798,4,1,4,1
"183","ABP5_MAIZE",2,1.15433164164409,2.57142857142857,0.388888888888889,0.328958406303039,1,0.545919187,0.077686915,0.605284323349177,1.703378959939,1,2,1,2
"184","ACA1_ORYSJ",2,0.515677091990245,9.02443948629267,0.110810206165038,0.953096971259134,1,0.205800766,0.303691472,0.509422948505831,0.521931235474659,12,5,12,5
"185","ACA10_ARATH",1,0.0657938445700452,1.8,0.555555555555556,0.988116521330547,1,0.906022837,NA,0.0657938445700452,NA,2,NA,2,NA
"186","ACA2_ARATH",2,1.14672905456897,2,0.5,0.332365504196868,1,0.416755274,0.242149008,0.875256102362322,1.41820200677561,1,1,1,1
"187","ACA2_ORYSJ",2,0.962098729689736,8.45069638729636,0.118333443087988,0.498511201263163,1,0.108946764,0.072837024,0.855001181163332,1.06919627821614,7,6,7,6
"188","ACA4_ORYSJ",2,0.542839559636145,4.5271629778672,0.220888888888889,0.845133007525033,1,0.291370534,0.476806833,0.591916564354084,0.493762554918206,4,2,4,2
"189","ACA5_ORYSJ",2,0.540291812542682,3.20394395433316,0.312115322319404,0.789357383742638,1,0.573759536,0.276278771,0.555544897266198,0.525038727819165,1,6,1,6
"190","ACA6_ORYSJ",2,0.600424318221036,7.55871966763495,0.132297537674511,0.878304387387948,1,0.086604524,0.630049757,0.998531928405494,0.202316708036577,6,5,6,5
"191","ACA8_ARATH",2,0.39490523311778,8.04954367666232,0.124230644638808,0.984566184932664,1,0.631709494,0.228616354,0.18747985792015,0.602330608315409,6,6,6,6
"192","ACA9_ARATH",2,0.911033607243105,4.78306174167882,0.209071104243996,0.518514630033775,1,0.17113656,0.229186798,1.17686229646451,0.645204918021704,2,5,2,5
"193","ACAP1_ARATH",2,0.387429960008857,2.84705882352941,0.351239669421488,0.87931113887907,1,0.306904684,0.87760457,0.644300757366813,0.130559162650901,3,1,3,1
"194","ACBP_RICCO",2,1.04268416784938,9.86382497025641,0.101380549940355,0.40585981898339,1,0.00955762,0.275188213,1.58773197032347,0.4976363653753,10,7,10,7
"195","ACBP1_ARATH",2,1.05903024554759,10.0206414306954,0.0997940108840518,0.386541033011286,1,0.178044736,0.015060878,0.634956270221857,1.48310422087333,8,9,8,9
"196","ACBP2_ARATH",2,0.180584998145996,2,0.5,0.948545637810873,1,0.850714991,0.819146873,0.161678117197176,0.199491879094817,1,1,1,1
"197","ACBP4_ARATH",2,0.667068582223962,9.58612333680131,0.104317456062868,0.856136179712289,1,0.199332112,0.133375705,0.622009949623185,0.712127214824739,7,9,7,9
"198","ACBP5_ARATH",2,0.406195867698357,2.57142857142857,0.388888888888889,0.849732133367619,1,0.809205133,0.511066012,0.141135220271092,0.671256515125622,2,1,2,1
"199","ACBSY_ORYSJ",2,0.726087262105372,13.4805087851089,0.0741811763888792,0.846735853850504,1,0.024755292,0.310561903,1.07534801992258,0.37682650428816,17,12,17,12
"200","ACC1_ORYSJ",2,0.64250846971167,8.01855095086624,0.124710811981805,0.851940344322906,1,0.782463215,0.029451543,0.11774801628359,1.16726892313975,4,11,4,11
"201","ACC2_ORYSJ",2,0.558700927807651,10.0622691643794,0.099381161809904,0.942229900948825,1,0.726784748,0.040365925,0.130255072579858,0.987146783035443,6,14,6,14
"202","ACCH1_ARATH",2,1.04365880013862,8.78657427617268,0.113809997909172,0.40519518465158,1,0.211907847,0.019220242,0.633307666438714,1.45400993383852,6,8,6,8
"203","ACCH2_ARATH",2,0.340754825477647,3.6,0.277777777777778,0.93881017107018,1,0.652550323,0.551343387,0.284578012924997,0.396931638030297,2,2,2,2
"204","ACCH3_ARATH",2,0.572439852122537,6.09756097560976,0.164,0.868547725334455,1,0.513784233,0.179206919,0.319656903271185,0.825222800973889,4,4,4,4
"205","ACCH4_ARATH",2,0.054246473634629,3.6,0.277777777777778,0.999820605864451,1,0.933552127,0.910300109,0.0458389847824871,0.0626539624867709,2,2,2,2
"206","ACCO_MUSAC",2,0.189865596469965,3.6,0.277777777777778,0.988793076599011,1,0.662717694,0.853687046,0.274270786920133,0.105460406019797,2,2,2,2
"207","ACCO1_DORSP",1,0.940888499149986,1,1,0.390280917,1,0.390280917,NA,0.940888499149986,NA,1,NA,1,NA
"208","ACCO1_MALDO",1,0.769660741670196,1,1,0.463170176,1,0.463170176,NA,0.769660741670196,NA,1,NA,1,NA
"209","ACCO1_ORYSI",2,1.79830599737251,4.93877551020408,0.202479338842975,0.0561540324371153,1,0.071955339,0.019023523,1.43547798768721,2.16113400705781,3,3,3,3
"210","ACD11_ARATH",2,0.889697465229549,5.45733357387696,0.183239669421488,0.54903465599041,1,0.315924952,0.090927108,0.62850032033029,1.15089461012881,3,4,3,4
"211","ACD6_ARATH",1,0.53065257981987,1.8,0.555555555555556,0.694190788603004,1,0.451139412,NA,0.53065257981987,NA,2,NA,2,NA
"212","ACDH_ARATH",2,0.541821250442532,2.57142857142857,0.388888888888889,0.749706620370187,1,0.532665231,0.506277396,0.629862136571714,0.453780364313351,1,2,1,2
"213","ACEA_ORYSJ",1,0.450246667305928,1,1,0.637470889,1,0.637470889,NA,0.450246667305928,NA,1,NA,1,NA
"214","ACER3_MOUSE",2,1.0432753860799,2,0.5,0.383085698218519,1,0.285968552,0.434014498,1.25187343225007,0.83467733990973,1,1,1,1
"215","ACET1_MAIZE",2,0.185759858033582,3.01204819277108,0.332,0.981126244988473,1,1,0.461164988,0,0.371519716067164,1,4,1,4
"216","ACET1_ORYSJ",2,0.626131945639729,3.6,0.277777777777778,0.73937649604515,1,0.310214751,0.492675094,0.780326984119218,0.47193690716024,2,2,2,2
"217","ACFR1_ARATH",1,0.209069135952552,1,1,0.811339141,1,0.811339141,NA,0.209069135952552,NA,1,NA,1,NA
"218","ACFR2_ARATH",2,1.05688085347197,2.84705882352941,0.351239669421488,0.385041982778428,1,0.644121933,0.04647659,0.439867233843241,1.67389447310069,1,3,1,3
"219","ACFR2_MAIZE",2,0.458439414524217,6.09756097560976,0.164,0.940880853151887,1,0.298492765,0.496012256,0.580324600463601,0.336554228584833,4,4,4,4
"220","ACH11_ARATH",2,0.503004369704057,4.78306174167882,0.209071104243996,0.882642973546884,1,0.276495908,0.51453838,0.56301865287851,0.442990086529605,5,2,5,2
"221","ACINU_HUMAN",2,0.369118265277569,2.84705882352941,0.351239669421488,0.890980493337418,1,0.709638334,0.484518036,0.342999827461686,0.395236703093452,1,3,1,3
"222","ACINU_MOUSE",1,0.355287248661929,1,1,0.700972061,1,0.700972061,NA,0.355287248661929,NA,1,NA,1,NA
"223","ACL5_ARATH",2,0.264928759258717,5.45733357387696,0.183239669421488,0.991573067537813,1,0.848397374,0.43747836,0.0789149527365576,0.450942565780875,4,3,4,3
"224","ACLA1_ORYSJ",1,0.566457984892726,3.04878048780488,0.328,0.760165847215305,1,0.307241621,NA,0.566457984892726,NA,4,NA,4,NA
