"","gene","p.value","gene","count"
"1768","CLCA_ARATH",0.49544094,"CLCA_ARATH",2
"1769","CLCB_ARATH",0.762638509,"CLCB_ARATH",1
"1770","CLCC_ARATH",0.342168429,"CLCC_ARATH",8
"1771","CLCD_ARATH",0.362430812,"CLCD_ARATH",5
"1772","CLCE_ARATH",0.739421497,"CLCE_ARATH",3
"1773","CLCF_ARATH",0.131061733,"CLCF_ARATH",6
"1774","CLCG_ARATH",0.060511343,"CLCG_ARATH",7
"1775","CLF1_EMENI",0.744752643,"CLF1_EMENI",1
"1776","CLH1_ARATH",0.008933851,"CLH1_ARATH",1
"1777","CLH1_ORYSJ",0.275994217,"CLH1_ORYSJ",8
"1778","CLH2_ARATH",0.366969372,"CLH2_ARATH",3
"1779","CLH2_ORYSJ",0.251564675,"CLH2_ORYSJ",5
"1780","CLL1_ARATH",0.563714054,"CLL1_ARATH",2
"1781","CLP1_ARATH",0.385193683,"CLP1_ARATH",4
"1782","CLP1L_BOVIN",0.500495745,"CLP1L_BOVIN",3
"1783","CLPB_AQUAE",0.503629549,"CLPB_AQUAE",2
"1784","CLPB_OCEIH",0.431615134,"CLPB_OCEIH",1
"1785","CLPB1_ORYSJ",0.111485183,"CLPB1_ORYSJ",10
"1786","CLPB2_ORYSJ",0.206330691,"CLPB2_ORYSJ",4
"1787","CLPB3_ORYSJ",0.03963988,"CLPB3_ORYSJ",3
"1788","CLPC1_ORYSJ",0.05022593,"CLPC1_ORYSJ",18
"1789","CLPC2_ORYSJ",0.365941634,"CLPC2_ORYSJ",3
"1790","CLPD1_ORYSJ",0.260694643,"CLPD1_ORYSJ",4
"1791","CLPD2_ORYSJ",0.224757434,"CLPD2_ORYSJ",2
"1792","CLPP_AZOBR",0.059656366,"CLPP_AZOBR",3
"1793","CLPP_SORBI",0.916082973,"CLPP_SORBI",1
"1794","CLPP2_ARATH",0.050557281,"CLPP2_ARATH",6
"1795","CLPP3_ARATH",0.621633426,"CLPP3_ARATH",1
"1796","CLPP4_ARATH",0.340386462,"CLPP4_ARATH",5
"1797","CLPP5_ARATH",1,"CLPP5_ARATH",2
"1798","CLPP6_ARATH",1,"CLPP6_ARATH",1
"1799","CLPR1_ARATH",0.598708051,"CLPR1_ARATH",2
"1800","CLPR2_ARATH",0.195735346,"CLPR2_ARATH",2
"1801","CLPR3_ARATH",0.521758854,"CLPR3_ARATH",2
"1802","CLPR4_ARATH",0.76858545,"CLPR4_ARATH",1
"1803","CLPS_SYNS9",0.319678713,"CLPS_SYNS9",1
"1804","CLPS1_ARATH",0.200515522,"CLPS1_ARATH",2
"1805","CLPT1_ARATH",0.512708293,"CLPT1_ARATH",2
"1806","CLPT1_DANRE",0.895535648,"CLPT1_DANRE",1
"1807","CLPX_PSEFS",0.847968403,"CLPX_PSEFS",1
"1808","CLPX1_ARATH",0.353748867,"CLPX1_ARATH",6
"1809","CLPX3_ARATH",0.441505213,"CLPX3_ARATH",5
"1810","CLS_ORYSJ",0.050477872,"CLS_ORYSJ",3
"1811","CLT2_ARATH",0.587299284,"CLT2_ARATH",3
"1812","CLT3_ARATH",0.274148853,"CLT3_ARATH",3
"1813","CLU_ARATH",0.489954764,"CLU_ARATH",9
"1814","CM1_ARATH",0.180101611,"CM1_ARATH",3
"1815","CM2_ARATH",0.8888953,"CM2_ARATH",1
"1816","CM3_ARATH",0.09169758,"CM3_ARATH",2
"1817","CMKMT_XENLA",0.368595588,"CMKMT_XENLA",1
"1818","CML1_ARATH",0.106483301,"CML1_ARATH",2
"1819","CML1_ORYSI",0.687864782,"CML1_ORYSI",1
"1820","CML10_ORYSJ",0.474414242,"CML10_ORYSJ",5
"1821","CML13_ORYSJ",0.035858843,"CML13_ORYSJ",3
"1822","CML16_ORYSJ",0.598485015,"CML16_ORYSJ",2
"1823","CML18_ORYSJ",0.283282008,"CML18_ORYSJ",1
"1824","CML21_ARATH",0.630771075,"CML21_ARATH",3
"1825","CML22_ARATH",0.702024721,"CML22_ARATH",3
"1826","CML22_ORYSJ",0.829979362,"CML22_ORYSJ",1
"1827","CML27_ORYSJ",0.085352241,"CML27_ORYSJ",4
"1828","CML29_ORYSJ",0.289548774,"CML29_ORYSJ",4
"1829","CML30_ARATH",0.516063551,"CML30_ARATH",1
"1830","CML30_ORYSJ",0.226113693,"CML30_ORYSJ",9
"1831","CML32_ORYSJ",0.002374578,"CML32_ORYSJ",4
"1832","CML4_ORYSJ",0.343325713,"CML4_ORYSJ",1
"1833","CML44_ARATH",0.06514975,"CML44_ARATH",1
"1834","CML48_ARATH",0.786614337,"CML48_ARATH",1
"1835","CML49_ARATH",1,"CML49_ARATH",1
"1836","CML50_ARATH",0.672117311,"CML50_ARATH",1
"1837","CML7_ORYSJ",0.027676586,"CML7_ORYSJ",7
"1838","CML8_ORYSJ",0.357452413,"CML8_ORYSJ",4
"1839","CMR1_CHAGB",0.691213011,"CMR1_CHAGB",1
"1840","CMS1_XENLA",1,"CMS1_XENLA",1
"1841","CMT2_ARATH",0.417480829,"CMT2_ARATH",4
"1842","CMTA1_ARATH",0.466241727,"CMTA1_ARATH",6
"1843","CMTA2_ARATH",0.053299426,"CMTA2_ARATH",13
"1844","CMTA3_ARATH",0.522835053,"CMTA3_ARATH",8
"1845","CMTA4_ARATH",0.098588294,"CMTA4_ARATH",14
"1846","CMTA5_ARATH",0.394181284,"CMTA5_ARATH",7
"1847","CMTA6_ARATH",0.562617504,"CMTA6_ARATH",4
"1848","CN10B_XENLA",0.756772613,"CN10B_XENLA",1
"1849","CNBL1_ORYSJ",0.903974262,"CNBL1_ORYSJ",2
"1850","CNBL2_ORYSJ",0.719501318,"CNBL2_ORYSJ",2
"1851","CNBL3_ORYSJ",0.683733466,"CNBL3_ORYSJ",3
"1852","CNBL4_ORYSJ",0.109464176,"CNBL4_ORYSJ",1
"1853","CNBL6_ORYSJ",0.472472307,"CNBL6_ORYSJ",2
"1854","CNBL7_ORYSJ",0.600985822,"CNBL7_ORYSJ",2
"1855","CNBL9_ORYSJ",0.687352117,"CNBL9_ORYSJ",2
"1856","CNBP_BOVIN",0.67365784,"CNBP_BOVIN",1
"1857","CND1_XENLA",0.388414167,"CND1_XENLA",1
"1858","CNDH2_ARATH",0.591807642,"CNDH2_ARATH",3
"1859","CNG14_ARATH",0.440950191,"CNG14_ARATH",6
"1860","CNG15_ARATH",0.77858234,"CNG15_ARATH",2
"1861","CNG17_ARATH",0.264048041,"CNG17_ARATH",8
"1862","CNG19_ARATH",0.529102627,"CNG19_ARATH",1
"1863","CNG20_ARATH",0.17084524,"CNG20_ARATH",7
"1864","CNGC1_ARATH",0.18842575,"CNGC1_ARATH",10
"1865","CNGC2_ARATH",0.125493621,"CNGC2_ARATH",3
"1866","CNGC4_ARATH",0.145897297,"CNGC4_ARATH",3
"1867","CNGC6_ARATH",0.469304716,"CNGC6_ARATH",3
"1868","CNGC8_ARATH",0.385135577,"CNGC8_ARATH",1
"1869","CNIF1_ARATH",0.384392626,"CNIF1_ARATH",4
"1870","CNIH1_ARATH",0.225584859,"CNIH1_ARATH",1
"1871","CNIH4_ARATH",0.92176455,"CNIH4_ARATH",1
"1872","CNMT_THLFG",0.060371768,"CNMT_THLFG",2
"1873","CNO10_HUMAN",0.654760562,"CNO10_HUMAN",1
"1874","CNO10_MOUSE",0.337113705,"CNO10_MOUSE",1
"1875","CNO11_HUMAN",0.926647131,"CNO11_HUMAN",1
"1876","CNOT1_DANRE",0.160554889,"CNOT1_DANRE",4
"1877","CNOT1_HUMAN",0.194493242,"CNOT1_HUMAN",7
"1878","CNOT1_MOUSE",0.372746431,"CNOT1_MOUSE",3
"1879","CNOT1_XENTR",0.269338837,"CNOT1_XENTR",7
"1880","CNOT3_HUMAN",0.484200762,"CNOT3_HUMAN",2
"1881","CNOT4_HUMAN",0.248712993,"CNOT4_HUMAN",6
"1882","CNPY1_DANRE",0.791409175,"CNPY1_DANRE",1
"1883","CNR1_MAIZE",0.838666436,"CNR1_MAIZE",1
"1884","CNR10_MAIZE",0.885383472,"CNR10_MAIZE",1
"1885","CNR13_MAIZE",0.800379374,"CNR13_MAIZE",1
"1886","CNR4_MAIZE",0.089111166,"CNR4_MAIZE",5
"1887","CNR5_MAIZE",0.355347733,"CNR5_MAIZE",2
"1888","CNR6_MAIZE",0.004364077,"CNR6_MAIZE",6
"1889","CNR8_MAIZE",0.805148466,"CNR8_MAIZE",1
"1890","CNRB_DICDI",0.410369303,"CNRB_DICDI",2
"1891","CNX1_ARATH",0.000148344,"CNX1_ARATH",8
"1892","CNX2_ARATH",0.823995996,"CNX2_ARATH",1
"1893","CNX3_ARATH",0.501235019,"CNX3_ARATH",1
"1894","CO040_MOUSE",0.002907348,"CO040_MOUSE",6
"1895","CO410_WHEAT",0.000991963,"CO410_WHEAT",10
"1896","COA5_XENTR",0.761871337,"COA5_XENTR",1
"1897","COAD1_ORYSJ",0.447518998,"COAD1_ORYSJ",2
"1898","COAD2_ORYSJ",0.342069397,"COAD2_ORYSJ",2
"1899","COAE_ORYSJ",0.3933194,"COAE_ORYSJ",3
"1900","COB21_ARATH",0.200100495,"COB21_ARATH",3
"1901","COB21_ORYSJ",0.118210026,"COB21_ORYSJ",13
"1902","COB22_ARATH",0.293759397,"COB22_ARATH",11
"1903","COB22_ORYSJ",0.296615834,"COB22_ORYSJ",10
"1904","COB23_ARATH",0.023335832,"COB23_ARATH",8
"1905","COB23_ORYSJ",0.084671566,"COB23_ORYSJ",3
"1906","COBL1_ORYSJ",0.397954981,"COBL1_ORYSJ",1
"1907","COBL3_ORYSJ",0.18520382,"COBL3_ORYSJ",3
"1908","COBL5_ORYSJ",0.621578033,"COBL5_ORYSJ",1
"1909","COG1_HUMAN",0.025816246,"COG1_HUMAN",2
"1910","COG2_DICDI",0.278827576,"COG2_DICDI",1
"1911","COG2_HUMAN",0.591555783,"COG2_HUMAN",1
"1912","COG3_AEDAE",0.425981927,"COG3_AEDAE",2
"1913","COG3_DICDI",0.917516351,"COG3_DICDI",1
"1914","COG3_HUMAN",0.964282726,"COG3_HUMAN",1
"1915","COG3_MOUSE",0.277807219,"COG3_MOUSE",1
"1916","COG4_ARATH",0.333211187,"COG4_ARATH",3
"1917","COG6_DICDI",0.338983947,"COG6_DICDI",1
"1918","COG6_HUMAN",0.268553627,"COG6_HUMAN",3
"1919","COG6_MOUSE",0.130590583,"COG6_MOUSE",1
"1920","COG7_MOUSE",1,"COG7_MOUSE",1
"1921","COG7_RAT",0.867987056,"COG7_RAT",1
"1922","COG8_DICDI",0.66676018,"COG8_DICDI",1
"1923","COG8_HUMAN",0.831466927,"COG8_HUMAN",1
"1924","COI1A_ORYSJ",0.448398574,"COI1A_ORYSJ",3
"1925","COI1B_ORYSJ",0.000684213,"COI1B_ORYSJ",7
"1926","COI2_ORYSJ",0.483102396,"COI2_ORYSJ",5
"1927","COIL_ARATH",1,"COIL_ARATH",1
"1928","COL10_ARATH",0.174275789,"COL10_ARATH",3
"1929","COL13_ARATH",0.189351459,"COL13_ARATH",4
"1930","COL14_ARATH",0.487140861,"COL14_ARATH",2
"1931","COL16_ARATH",0.091484908,"COL16_ARATH",8
"1932","COL3_ARATH",0.019687905,"COL3_ARATH",10
"1933","COL4_ARATH",0.662556498,"COL4_ARATH",1
"1934","COL5_ARATH",0.09580334,"COL5_ARATH",15
"1935","COLD1_ORYSJ",0.04665981,"COLD1_ORYSJ",2
"1936","COMT1_COFCA",0.869339104,"COMT1_COFCA",1
"1937","COMT1_SACOF",0.793760888,"COMT1_SACOF",1
"1938","CONS_ARATH",0.497106343,"CONS_ARATH",1
"1939","COP1_ARATH",0.05190696,"COP1_ARATH",4
"1940","COP10_ARATH",0.491029579,"COP10_ARATH",5
"1941","COP51_ORYSJ",0.653634583,"COP51_ORYSJ",2
"1942","COPA1_ORYSJ",0.609522323,"COPA1_ORYSJ",1
"1943","COPA2_ORYSJ",0.222760236,"COPA2_ORYSJ",4
"1944","COPA3_ORYSJ",0.056801208,"COPA3_ORYSJ",9
"1945","COPB1_ORYSJ",0.591682814,"COPB1_ORYSJ",2
"1946","COPB2_ORYSJ",0.134157324,"COPB2_ORYSJ",5
"1947","COPB2_SCHPO",1,"COPB2_SCHPO",1
"1948","COPD1_ORYSJ",0.757223681,"COPD1_ORYSJ",2
"1949","COPD3_ORYSJ",0.202733529,"COPD3_ORYSJ",6
"1950","COPDA_ARATH",0.557736936,"COPDA_ARATH",2
"1951","COPE1_ORYSJ",0.566908676,"COPE1_ORYSJ",1
"1952","COPG1_ORYSJ",0.740122698,"COPG1_ORYSJ",7
"1953","COPG2_ORYSJ",0.712390306,"COPG2_ORYSJ",1
"1954","COPIA_DROME",0.029883771,"COPIA_DROME",46
"1955","COPZ1_ORYSJ",0.391249084,"COPZ1_ORYSJ",4
"1956","COPZ2_ARATH",0.796322147,"COPZ2_ARATH",1
"1957","COPZ2_ORYSJ",0.000678551,"COPZ2_ORYSJ",3
"1958","COQ2_ARATH",0.539720332,"COQ2_ARATH",1
"1959","COQ3_ARATH",0.105974557,"COQ3_ARATH",1
"1960","COQ4_ARATH",0.739559384,"COQ4_ARATH",1
"1961","COQ5_ORYSJ",0.004579559,"COQ5_ORYSJ",6
"1962","COQ6_BOVIN",0.057366838,"COQ6_BOVIN",2
"1963","COQ6_RAT",0.509031732,"COQ6_RAT",1
"1964","COQ6_XENTR",1,"COQ6_XENTR",1
"1965","COQ9_XENTR",0.804498563,"COQ9_XENTR",2
"1966","COR14_PAPSO",0.037466152,"COR14_PAPSO",3
"1967","COR2_PAPSO",0.039206027,"COR2_PAPSO",10
"1968","COSA_ORYSJ",0.202703407,"COSA_ORYSJ",8
"1969","COV1_ARATH",0.26672679,"COV1_ARATH",3
"1970","COX10_ARATH",0.167861232,"COX10_ARATH",3
"1971","COX11_ARATH",0.678007635,"COX11_ARATH",1
"1972","COX15_ARATH",0.892399812,"COX15_ARATH",3
"1973","COX19_MAGOY",0.858543271,"COX19_MAGOY",2
"1974","COX5C_HORVU",0.516084178,"COX5C_HORVU",2
"1975","COX6A_ARATH",0.779065085,"COX6A_ARATH",2
"1976","COXM2_DANRE",0.568875444,"COXM2_DANRE",1
"1977","COXM2_MOUSE",0.728364377,"COXM2_MOUSE",1
"1978","CP089_HUMAN",0.006417444,"CP089_HUMAN",2
"1979","CP121_ARATH",0.326314203,"CP121_ARATH",3
"1980","CP123_ARATH",0.626445969,"CP123_ARATH",1
"1981","CP18A_ARATH",0.38052769,"CP18A_ARATH",1
"1982","CP18B_ARATH",0.594553346,"CP18B_ARATH",2
"1983","CP19D_ARATH",0.431371465,"CP19D_ARATH",3
"1984","CP21A_ARATH",0.532523306,"CP21A_ARATH",1
"1985","CP21C_ARATH",0.678741909,"CP21C_ARATH",3
"1986","CP21D_ARATH",0.5666194,"CP21D_ARATH",4
"1987","CP26B_ARATH",0.618122944,"CP26B_ARATH",1
"1988","CP29B_ARATH",0.437462219,"CP29B_ARATH",4
"1989","CP31A_ARATH",0.618799939,"CP31A_ARATH",1
"1990","CP33_ARATH",0.387057576,"CP33_ARATH",12
"1991","CP41A_ARATH",0.104054869,"CP41A_ARATH",7
"1992","CP41B_ARATH",0.011530979,"CP41B_ARATH",9
"1993","CP450_HELAN",0.057562438,"CP450_HELAN",2
"1994","CP51_SORBI",0.150776582,"CP51_SORBI",6
"1995","CP51_WHEAT",0.917438557,"CP51_WHEAT",1
"1996","CPD_ARATH",0.809306453,"CPD_ARATH",2
"1997","CPGP2_ZINOF",0.160059916,"CPGP2_ZINOF",1
"1998","CPL1_ARATH",0.4886323,"CPL1_ARATH",6
"1999","CPL2_ARATH",0.001165722,"CPL2_ARATH",7
"2000","CPL3_ARATH",0.555867259,"CPL3_ARATH",5
"2001","CPL4_ARATH",0.524658711,"CPL4_ARATH",3
"2002","CPNB4_ARATH",0.134735435,"CPNB4_ARATH",4
"2003","CPP1_ARATH",0.273398312,"CPP1_ARATH",6
"2004","CPR4_CAEEL",0.380948431,"CPR4_CAEEL",1
"2005","CPR49_ARATH",0.838392598,"CPR49_ARATH",1
"2006","CPR5_ARATH",0.632896069,"CPR5_ARATH",3
"2007","CPRF1_PETCR",0.804235875,"CPRF1_PETCR",1
"2008","CPRF2_PETCR",0.356965761,"CPRF2_PETCR",5
"2009","CPS3B_ARATH",0.074789318,"CPS3B_ARATH",4
"2010","CPSF1_ORYSJ",0.129161705,"CPSF1_ORYSJ",5
"2011","CPSF2_ORYSJ",0.58418868,"CPSF2_ORYSJ",3
"2012","CPSF3_ARATH",0.647409916,"CPSF3_ARATH",3
"2013","CPY28_ARATH",0.805212609,"CPY28_ARATH",2
"2014","CPY57_ARATH",0.123506537,"CPY57_ARATH",6
"2015","CPY71_ARATH",0.762444354,"CPY71_ARATH",3
"2016","CQ10A_XENLA",0.543094265,"CQ10A_XENLA",2
"2017","CQ10X_DANRE",0.067593139,"CQ10X_DANRE",2
"2018","CR26L_ARATH",0.703097601,"CR26L_ARATH",2
"2019","CRBN_BOVIN",0.053320052,"CRBN_BOVIN",2
"2020","CRBN_MOUSE",0.373802058,"CRBN_MOUSE",2
"2021","CRCB2_STAHJ",0.352110265,"CRCB2_STAHJ",1
"2022","CRCK2_ARATH",0.483673165,"CRCK2_ARATH",1
"2023","CRCK3_ARATH",0.003951943,"CRCK3_ARATH",16
"2024","CRD1_GOSHI",0.19852817,"CRD1_GOSHI",2
"2025","CRD1_HORVU",0.605529372,"CRD1_HORVU",3
"2026","CREC_ASPFU",0.914477007,"CREC_ASPFU",1
"2027","CREC_NEOFI",0.532117118,"CREC_NEOFI",2
"2028","CREG1_HUMAN",0.29373406,"CREG1_HUMAN",2
"2029","CRI4_MAIZE",0.290484512,"CRI4_MAIZE",4
"2030","CRIPT_RAT",0.591980674,"CRIPT_RAT",1
"2031","CRK1_ARATH",0.735688997,"CRK1_ARATH",1
"2032","CRK10_ARATH",0.153008195,"CRK10_ARATH",28
"2033","CRK11_ARATH",0.37436589,"CRK11_ARATH",1
"2034","CRK12_ARATH",0.01115928,"CRK12_ARATH",10
"2035","CRK13_ARATH",0.450956334,"CRK13_ARATH",1
"2036","CRK15_ARATH",0.24024138,"CRK15_ARATH",3
"2037","CRK16_ARATH",0.66061882,"CRK16_ARATH",1
"2038","CRK18_ARATH",0.716231965,"CRK18_ARATH",1
"2039","CRK19_ARATH",0.166769428,"CRK19_ARATH",6
"2040","CRK20_ARATH",0.467797986,"CRK20_ARATH",3
"2041","CRK21_ARATH",0.079988921,"CRK21_ARATH",1
"2042","CRK23_ARATH",0.864331749,"CRK23_ARATH",2
"2043","CRK24_ARATH",0.023480347,"CRK24_ARATH",2
"2044","CRK25_ARATH",0.284612697,"CRK25_ARATH",13
"2045","CRK26_ARATH",0.164389967,"CRK26_ARATH",11
"2046","CRK27_ARATH",0.204764006,"CRK27_ARATH",7
"2047","CRK28_ARATH",0.324911089,"CRK28_ARATH",10
"2048","CRK29_ARATH",0.074739687,"CRK29_ARATH",16
"2049","CRK3_ARATH",0.861690088,"CRK3_ARATH",1
"2050","CRK30_ARATH",0.347146706,"CRK30_ARATH",1
"2051","CRK31_ARATH",0.283216141,"CRK31_ARATH",4
"2052","CRK33_ARATH",0.651379197,"CRK33_ARATH",4
"2053","CRK35_ARATH",0.151541482,"CRK35_ARATH",7
"2054","CRK36_ARATH",0.916051287,"CRK36_ARATH",2
"2055","CRK37_ARATH",0.87401785,"CRK37_ARATH",2
"2056","CRK39_ARATH",0.014867172,"CRK39_ARATH",9
"2057","CRK40_ARATH",0.08324018,"CRK40_ARATH",12
"2058","CRK41_ARATH",0.424622966,"CRK41_ARATH",7
"2059","CRK5_ARATH",0.633294727,"CRK5_ARATH",4
"2060","CRK6_ARATH",0.200653414,"CRK6_ARATH",8
"2061","CRK7_ARATH",0.134605186,"CRK7_ARATH",12
"2062","CRK8_ARATH",0.04605156,"CRK8_ARATH",10
"2063","CRL_ARATH",0.522131215,"CRL_ARATH",3
"2064","CRLK1_ARATH",0.284327081,"CRLK1_ARATH",1
"2065","CRLK2_ARATH",0.982492928,"CRLK2_ARATH",1
"2066","CRNL1_HUMAN",0.426659541,"CRNL1_HUMAN",4
"2067","CRNL1_RAT",0.053986886,"CRNL1_RAT",3
"2068","CRPM2_ARATH",0.426662806,"CRPM2_ARATH",4
"2069","CRR15_ARATH",0.444552252,"CRR15_ARATH",1
"2070","CRR3_ARATH",0.949809602,"CRR3_ARATH",1
"2071","CRR38_ARATH",0.569011182,"CRR38_ARATH",4
"2072","CRR6_ARATH",0.280407104,"CRR6_ARATH",2
"2073","CRR7_ARATH",0.421220107,"CRR7_ARATH",2
"2074","CRS1_MAIZE",0.244384825,"CRS1_MAIZE",6
"2075","CRS2_MAIZE",0.51617009,"CRS2_MAIZE",2
"2076","CRSH1_ORYSJ",0.205597911,"CRSH1_ORYSJ",6
"2077","CRSP_ARATH",0.218808201,"CRSP_ARATH",3
"2078","CRTI_MAIZE",0.699659526,"CRTI_MAIZE",6
"2079","CRTS1_ONCHC",0.338194069,"CRTS1_ONCHC",3
"2080","CRTSO_DAUCA",0.663777543,"CRTSO_DAUCA",1
"2081","CRTSO_SOLLC",0.35419113,"CRTSO_SOLLC",2
"2082","CRWN1_ARATH",0.716535412,"CRWN1_ARATH",1
"2083","CRWN4_ARATH",0.380969065,"CRWN4_ARATH",7
"2084","CRY1_ARATH",0.465927044,"CRY1_ARATH",8
"2085","CRY2_ARATH",0.320728457,"CRY2_ARATH",2
"2086","CRYD_ORYSJ",0.076880699,"CRYD_ORYSJ",4
"2087","CS3_COFAR",0.04714434,"CS3_COFAR",1
"2088","CSA1_ARATH",0.046680243,"CSA1_ARATH",2
"2089","CSC1_ARATH",0.30352373,"CSC1_ARATH",7
"2090","CSC1L_BRAJU",0.754796585,"CSC1L_BRAJU",1
"2091","CSCL1_ARATH",0.478628164,"CSCL1_ARATH",1
"2092","CSCL2_ARATH",0.841418074,"CSCL2_ARATH",1
"2093","CSCL3_ARATH",0.864471937,"CSCL3_ARATH",1
"2094","CSCL4_ARATH",0.481378768,"CSCL4_ARATH",4
"2095","CSCL6_ARATH",0.504049457,"CSCL6_ARATH",1
"2096","CSCL7_ARATH",0.633011133,"CSCL7_ARATH",1
"2097","CSCL9_ARATH",0.05773086,"CSCL9_ARATH",1
"2098","CSCLA_ARATH",0.243754682,"CSCLA_ARATH",7
"2099","CSCLC_ARATH",0.16490856,"CSCLC_ARATH",3
"2100","CSCLD_ARATH",0.203110142,"CSCLD_ARATH",5
"2101","CSCLE_ARATH",0.559141004,"CSCLE_ARATH",4
"2102","CSE_ARATH",0.187363532,"CSE_ARATH",20
"2103","CSGA_MYXXA",0.828935503,"CSGA_MYXXA",1
"2104","CSK2A_MAIZE",0.180549945,"CSK2A_MAIZE",5
"2105","CSK2C_ARATH",0.248927472,"CSK2C_ARATH",6
"2106","CSK2E_ARATH",0.567734205,"CSK2E_ARATH",2
"2107","CSK2P_ARATH",0.961747981,"CSK2P_ARATH",1
"2108","CSL4_SCHPO",0.720705441,"CSL4_SCHPO",1
"2109","CSLA2_ORYSJ",0.96483069,"CSLA2_ORYSJ",2
"2110","CSLA3_ORYSJ",0.027316915,"CSLA3_ORYSJ",2
"2111","CSLA7_ORYSJ",0.606903174,"CSLA7_ORYSJ",4
"2112","CSLAB_ORYSJ",0.138050737,"CSLAB_ORYSJ",4
"2113","CSLD2_ORYSI",0.612442817,"CSLD2_ORYSI",1
"2114","CSLD2_ORYSJ",0.413354889,"CSLD2_ORYSJ",7
"2115","CSLE1_ORYSJ",0.62880834,"CSLE1_ORYSJ",4
"2116","CSLE2_ORYSJ",0.591629557,"CSLE2_ORYSJ",5
"2117","CSLE6_ORYSJ",0.069192751,"CSLE6_ORYSJ",19
"2118","CSLF3_ORYSI",0.311355304,"CSLF3_ORYSI",2
"2119","CSLF3_ORYSJ",0.095044241,"CSLF3_ORYSJ",2
"2120","CSLF6_ORYSJ",0.31898937,"CSLF6_ORYSJ",3
"2121","CSLG1_ARATH",0.209379768,"CSLG1_ARATH",2
"2122","CSLG2_ARATH",0.588899078,"CSLG2_ARATH",1
"2123","CSLG3_ARATH",0.416187469,"CSLG3_ARATH",1
"2124","CSLH1_ORYSJ",0.348411109,"CSLH1_ORYSJ",5
"2125","CSLH2_ORYSI",0.249095934,"CSLH2_ORYSI",2
"2126","CSLH3_ORYSJ",0.176132339,"CSLH3_ORYSJ",5
"2127","CSN1_ARATH",0.443043088,"CSN1_ARATH",5
"2128","CSN2_ARATH",0.487537412,"CSN2_ARATH",3
"2129","CSN3_ARATH",0.589620078,"CSN3_ARATH",2
"2130","CSN4_ARATH",0.497918235,"CSN4_ARATH",3
"2131","CSN5A_ARATH",1,"CSN5A_ARATH",1
"2132","CSN6A_ARATH",0.012326482,"CSN6A_ARATH",4
"2133","CSN7_ARATH",0.678467666,"CSN7_ARATH",3
"2134","CSN8_ARATH",0.516938493,"CSN8_ARATH",2
"2135","CSP1_ARATH",0.603944751,"CSP1_ARATH",2
"2136","CSPL1_HORVD",0.508279941,"CSPL1_HORVD",1
"2137","CSPL3_MAIZE",0.337347861,"CSPL3_MAIZE",2
"2138","CSPL4_SORBI",0.813995276,"CSPL4_SORBI",1
"2139","CSPL6_SORBI",0.56096753,"CSPL6_SORBI",2
"2140","CSPL7_SORBI",0.291685691,"CSPL7_SORBI",5
"2141","CSPL8_ARATH",0.695020608,"CSPL8_ARATH",1
"2142","CSPL8_SORBI",1,"CSPL8_SORBI",1
"2143","CSPL9_MAIZE",1,"CSPL9_MAIZE",1
"2144","CSPLG_SORBI",0.121599905,"CSPLG_SORBI",4
"2145","CSPLH_MAIZE",0.620632307,"CSPLH_MAIZE",1
"2146","CSPLH_ORYSJ",0.456490311,"CSPLH_ORYSJ",1
"2147","CSPLK_MAIZE",0.504862816,"CSPLK_MAIZE",2
"2148","CSPLK_ORYSJ",0.362190853,"CSPLK_ORYSJ",2
"2149","CSPLM_SORBI",0.026342175,"CSPLM_SORBI",6
"2150","CSPLN_MAIZE",0.275809036,"CSPLN_MAIZE",1
"2151","CSPLY_ARATH",0.621308501,"CSPLY_ARATH",1
"2152","CSTR1_ORYSJ",0.632106114,"CSTR1_ORYSJ",3
"2153","CSTR2_ORYSJ",0.514704598,"CSTR2_ORYSJ",5
"2154","CSTR3_ORYSJ",0.408666723,"CSTR3_ORYSJ",2
"2155","CSTR4_ORYSJ",0.871506796,"CSTR4_ORYSJ",1
"2156","CSTR5_ARATH",0.921336799,"CSTR5_ARATH",2
"2157","CSTR5_ORYSJ",0.105417763,"CSTR5_ORYSJ",6
"2158","CT024_MOUSE",0.281786003,"CT024_MOUSE",1
"2159","CTBL1_BOVIN",0.958049386,"CTBL1_BOVIN",1
"2160","CTBL1_RAT",0.653967201,"CTBL1_RAT",1
"2161","CTBP_ARATH",0.716174145,"CTBP_ARATH",1
"2162","CTDS1_HUMAN",0.210722461,"CTDS1_HUMAN",1
"2163","CTDSL_CHICK",0.297699723,"CTDSL_CHICK",4
"2164","CTF50_ARATH",0.456424946,"CTF50_ARATH",5
"2165","CTF64_ARATH",0.067728778,"CTF64_ARATH",4
"2166","CTF77_ARATH",1,"CTF77_ARATH",1
"2167","CTL1_ARATH",0.208882207,"CTL1_ARATH",5
"2168","CTL5_XENTR",0.238125787,"CTL5_XENTR",1
"2169","CTLHB_DICDI",1,"CTLHB_DICDI",1
"2170","CTNS_ARATH",0.302422945,"CTNS_ARATH",4
"2171","CTPA1_ARATH",0.875877019,"CTPA1_ARATH",2
"2172","CTPA2_ARATH",0.773719873,"CTPA2_ARATH",2
"2173","CTPA3_ARATH",0.317825108,"CTPA3_ARATH",4
"2174","CTR1_ARATH",0.334592585,"CTR1_ARATH",19
