"","gene","dr7","dr8","ww8","ww9"
"5668","PNSB1_ARATH",21.196,46.86675,38.6525,23.00625
"5669","PNSB2_ARATH",14.4385714285714,25.2241428571429,19.1585714285714,11.5645714285714
"5670","PNSB3_ARATH",26.8245714285714,53.0162857142857,40.3768571428571,39.2994285714286
"5671","PNSB4_ARATH",149.40775,208.94075,145.52875,165.02225
"5672","PNSB5_ARATH",177.988,249.712,181.143,164.858
"5673","PNSL1_ARATH",44.58075,75.45,75.603,55.4875
"5674","PNSL2_ARATH",12.149,39.962,22.328,3.097
"5675","PNSL3_ARATH",7.9895,7.6285,9.523,3.7765
"5676","PNSL4_ARATH",34.495,40.9895,44.7675,36.6175
"5677","PNSL5_ARATH",69.0685,95.369,87.8435,70.738
"5678","POB1_ARATH",10.3722,11.9908,11.3864,11.696
"5679","POD1_ARATH",11.2775,7.279,11.902,9.375
"5680","POED1_ORYSJ",8.0735,4.901,7.9125,8.525
"5681","POF10_SCHPO",2.281,9.469,11.2,0
"5682","POL_MLVCB",7.6515,1.259,5.354,5.164
"5683","POL2_DROME",3.264,36.938,3.231,4.221
"5684","POL3_DROME",5.5848,5.7734,3.6758,3.754
"5685","POL5_DROME",20.941,0,13.107,5.706
"5686","POLC7_PHLPR",41.566,101.809,47.814,79.957
"5687","POLG_BVDVN",3.589,4.401,10.605,4.563
"5688","POLH_ARATH",6.603,8.78,1.395,0
"5689","POLIA_ORYSJ",9.332,12.04825,13.53275,9.18975
"5690","POLIB_ORYSJ",1.335,2.12,9.272,6.889
"5691","POLK_HUMAN",3.0325,3.1255,2.251,2.609
"5692","POLL2_ARATH",12.194,11.852,8.52616666666667,6.47816666666667
"5693","POLLU_ORYSJ",6.01675,2.34575,3.30525,4.3825
"5694","POLR_DROME",3.311,13.6,0,1.427
"5695","POLX_TOBAC",11.7699411764706,7.03745098039216,7.63256862745098,9.20978431372549
"5696","POM1_SCHPO",9.787,5.11833333333333,6.73466666666667,6.739
"5697","PORA_ORYSJ",3.23666666666667,11.581,15.1656666666667,7.234
"5698","PORA_WHEAT",6.705,31.548,18.025,19.1705
"5699","PORB_ORYSJ",68.2525,96.1385,134.2625,67.479
"5700","POT1A_ARATH",3.311,3.4,4.913,1.427
"5701","POT1B_ARATH",9.404,15.182,11.877,15.477
"5702","PP1_MAIZE",54.0585,43.561,46.824,58.783
"5703","PP1_MEDSV",2.587,13.407,8.933,11.08
"5704","PP1_ORYSJ",6.9,6.628,7.18966666666667,6.1345
"5705","PP1_PHAVU",8.69,8.027,14.235,14.276
"5706","PP11_ARATH",10.7765,6.359,9.2255,15.6535
"5707","PP112_ARATH",7.4055,0,2.4,5.2475
"5708","PP117_ARATH",6.232,11.05,11.846,8.003
"5709","PP123_ARATH",3.691,1.93666666666667,2.92633333333333,1.16933333333333
"5710","PP124_ARATH",15.868,26.049,6.913,6.009
"5711","PP135_ARATH",7.7325,6.5555,5.66925,5.42525
"5712","PP14_ARATH",2.95533333333333,3.547,1.56933333333333,2.36766666666667
"5713","PP142_ARATH",8.18,8.597,5.128,7.885
"5714","PP145_ARATH",5.481,5.617,8.748,6.224
"5715","PP153_ARATH",16.1415,18.6845,15.538,18.8145
"5716","PP16_ARATH",14.115,4.207,10.882,18.018
"5717","PP163_ARATH",4.934,15.279,13.179,3.821
"5718","PP169_ARATH",9.5475,8.667,6.754,4.0745
"5719","PP170_ARATH",5.741,6.068,10.113,6.117
"5720","PP172_ARATH",8.251,8.48233333333333,5.36733333333333,8.43566666666667
"5721","PP176_ARATH",13.20175,12.686,11.792,10.008
"5722","PP178_ARATH",15.942,12.5165,18.097,11.2
"5723","PP186_ARATH",16.86475,17.08925,14.18125,6.8225
"5724","PP187_ARATH",5.08833333333333,1.62833333333333,7.47333333333333,2.81733333333333
"5725","PP190_ARATH",8.272,0,4.441,2.892
"5726","PP194_ARATH",6.993,1.227,10.8,6.39
"5727","PP199_ARATH",2.21333333333333,4.05666666666667,7.44933333333333,4.93766666666667
"5728","PP1R7_HUMAN",9.172,9.695,7.415,8.452
"5729","PP1R8_MOUSE",10.461,8.715,10.482,9.693
"5730","PP200_ARATH",5.444,5.0355,8.087,4.221
"5731","PP205_ARATH",3.951,1.549,2.892,4.377
"5732","PP209_ARATH",6.65266666666667,5.97866666666667,12.338,7.866
"5733","PP212_ARATH",6.028,9.329,5.959,23.333
"5734","PP216_ARATH",7.37,9.171,10.5603333333333,6.488
"5735","PP217_ARATH",3.1905,6.214,2.9435,5.115
"5736","PP218_ARATH",14.273,19.809,21.538,14.334
"5737","PP222_ARATH",20.7415,34.3615,21.025,11.3
"5738","PP227_ARATH",8.699,7.392,14.01,15.194
"5739","PP236_ARATH",3.645,5.315,5.313,2.824
"5740","PP247_ARATH",15.2,11.642,8.569,8.0125
"5741","PP262_ARATH",7.123,9.436,9.056,14.432
"5742","PP264_ARATH",12.58275,17.49525,16.538,11.96475
"5743","PP265_ARATH",0.51,3.131,3,1.3
"5744","PP266_ARATH",9.042,3.11,5.959,11.667
"5745","PP272_ARATH",9.008,9.368,9.73633333333333,7.93066666666667
"5746","PP273_ARATH",10.9803333333333,12.876,10.7416666666667,11.0153333333333
"5747","PP279_ARATH",5.32966666666667,1.894,5.873,3.77833333333333
"5748","PP281_ARATH",13.874,13.471,3.846,17.813
"5749","PP287_ARATH",22.5055714285714,16.0565714285714,21.0338571428571,16.8231428571429
"5750","PP293_ARATH",6.297,11.836,9.261,7.231
"5751","PP294_ARATH",12.854,0,2.718,9.449
"5752","PP298_ARATH",16.397,19.206,8.041,5.228
"5753","PP2A1_ORYSJ",15.3115,11.529,11.056,13.23
"5754","PP2A2_ORYSJ",7.55175,6.29975,10.3895,10.812
"5755","PP2A3_ORYSJ",13.7084285714286,9.85171428571429,17.2887142857143,14.2167142857143
"5756","PP2A4_ORYSI",8.1935,13.11625,5.29975,4.436
"5757","PP2A4_ORYSJ",9.078,8.33871428571429,13.3138571428571,13.8804285714286
"5758","PP311_ARATH",10.387,11.707,5.59,4.856
"5759","PP312_ARATH",4.909,3.088,2.995,2.71633333333333
"5760","PP314_ARATH",9.047,22.127,8.7795,12.0185
"5761","PP317_ARATH",3.7655,10.028,11.523,6.4245
"5762","PP319_ARATH",5.94,5.9505,5.374,9.2775
"5763","PP320_ARATH",3.227,3.314,6.39,5.56
"5764","PP321_ARATH",2.077,13.116,6.092,3.684
"5765","PP322_ARATH",5.19366666666667,2.66833333333333,7.873,6.11333333333333
"5766","PP325_ARATH",5.14,5.52275,5.659,8.144
"5767","PP332_ARATH",9.237,11.8335,20.0355,12.006
"5768","PP338_ARATH",7.289,0,5.354,3.097
"5769","PP342_ARATH",11.646,17.17775,15.73275,7.1425
"5770","PP344_ARATH",7.117,11.6204,7.0602,6.3318
"5771","PP346_ARATH",7.577,0,3.733,8.638
"5772","PP348_ARATH",3.543,9.253,0.872,3.762
"5773","PP349_ARATH",8.37457142857143,5.50442857142857,2.69142857142857,4.796
"5774","PP351_ARATH",4.238,0,5.446,3.371
"5775","PP356_ARATH",10.035,6.725,5.764,9.585
"5776","PP358_ARATH",12.455,10.168,9.2615,9.0675
"5777","PP360_ARATH",4.9105,5.6975,5.0715,5.0175
"5778","PP361_ARATH",10.6866666666667,10.2863333333333,12.6426666666667,9.18166666666667
"5779","PP362_ARATH",4.405,2.733,2.605,4.524
"5780","PP363_ARATH",6.09325,7.2655,4.13325,4.3505
"5781","PP365_ARATH",6.06683333333333,4.19816666666667,4.364,5.8155
"5782","PP372_ARATH",8.987,1.485,3.467,4.192
"5783","PP374_ARATH",3.283,9.049,8.4,5.188
"5784","PP379_ARATH",49.688,54.5241428571429,47.1518571428571,43.9895714285714
"5785","PP380_ARATH",1.187,3.685,2.2925,1.5
"5786","PP382_ARATH",11.175,3.884,3.651,5.54
"5787","PP391_ARATH",6.881,0,6.082,5.276
"5788","PP397_ARATH",24.428,36.9165,27.394,30.022
"5789","PP399_ARATH",10.7456666666667,6.18333333333333,12.4063333333333,8.54
"5790","PP400_ARATH",8.384,0,3.928,4.905
"5791","PP407_ARATH",8.004,6.251,9.815,6.81
"5792","PP408_ARATH",5.766,3.357,5.569,4.502
"5793","PP413_ARATH",10.0903333333333,11.5523333333333,11.7126666666667,8.42266666666667
"5794","PP416_ARATH",1.846,7.715,9.056,5.491
"5795","PP420_ARATH",12.2084,13.228,7.9444,7.3812
"5796","PP424_ARATH",8.65557142857143,7.169,8.87585714285714,8.21885714285714
"5797","PP425_ARATH",6.112,8.984,8.338,9.273
"5798","PP426_ARATH",6.57833333333333,5.839,4.87166666666667,7.097
"5799","PP442_ARATH",3.246,1.463,6.79,7.055
"5800","PP444_ARATH",7.725,14.945,4.287,0
"5801","PP445_ARATH",7.345,7.661,3.6,5.452
"5802","PP451_ARATH",11.463,6.434,4.636,2.687
"5803","PP4R2_DROME",14.403,13.138,18.646,20.93
"5804","PP4R3_XENLA",10.461,8.8175,9.5845,10.963
"5805","PP6R1_HUMAN",14.894,25.49,16.717,30.672
"5806","PP6R2_MOUSE",15.204,13.682,12.5288,13.6404
"5807","PP6R3_CHICK",32.534,34.13,33.661,27.281
"5808","PPA1_ARATH",2.68333333333333,6.065,5.542,4.29933333333333
"5809","PPA1_SOLLC",14.8664444444444,27.7301111111111,20.6216666666667,20.4008888888889
"5810","PPA10_ARATH",75.746,40.36,67.198,92.415
"5811","PPA16_ARATH",4.6235,6.375,4.8875,3.2
"5812","PPA17_ARATH",18.27,23.004,35.322,25.18
"5813","PPA18_ARATH",13.3135555555556,9.11711111111111,10.7153333333333,10.4465555555556
"5814","PPA2_ARATH",13.809,16.6075,15.343,12.605
"5815","PPA22_ARATH",9.2695,10.663,8.564,9.0385
"5816","PPA24_ARATH",6.418,7.489,4.7335,14.901
"5817","PPA26_ARATH",29.158,8.436,23.251,19.542
"5818","PPA27_ARATH",14.6995,12.37225,10.948625,14.308875
"5819","PPA28_ARATH",4.118,2.141,5.046,3.498
"5820","PPA29_ARATH",7.206,9.544,7.641,22.591
"5821","PPA3_ARATH",12.2682857142857,12.7824285714286,21.6401428571429,15.6435714285714
"5822","PPA4_ARATH",9.444,9.28933333333333,10.8886666666667,4.7
"5823","PPAF2_IPOBA",17.96375,8.71,17.2175,17.32925
"5824","PPAN_ARATH",6.9185,3.056,6.42,5.721
"5825","PPCE_HUMAN",12.598875,8.49475,5.698625,8.809875
"5826","PPCE_MOUSE",11.252875,5.0395,4.57175,4.95025
"5827","PPCE_PIG",15.53175,0,0.35625,0
"5828","PPCK1_ARATH",28.46675,29.885,20.13275,22.65675
"5829","PPCK2_ARATH",20.5453333333333,25.6083333333333,19.801,16.1483333333333
"5830","PPCS2_ORYSJ",2.875,4.1855,6.42275,3.217
"5831","PPCT_HUMAN",9.691,4.056,17.887,7.661
"5832","PPD1_ARATH",7.909,7.2716,6.3484,6.0072
"5833","PPD3_ARATH",49.938,78.2916666666667,53.7213333333333,53.1486666666667
"5834","PPD4_ARATH",30.2784285714286,58.0214285714286,57.6467142857143,55.8335714285714
"5835","PPD5_ARATH",41.4243333333333,43.7133333333333,40.4706666666667,42.8786666666667
"5836","PPD6_ARATH",17.5695,30.77825,27.91475,21.03975
"5837","PPD7_ARATH",9.7005,24.129,17.0045,13.8705
"5838","PPDEX_ARATH",12.84575,10.3845,13.158625,10.42325
"5839","PPDK1_MAIZE",7204.282,10036.452,7391.358,7333.567
"5840","PPDK2_MAIZE",4177.3245,4897.625,4972.831,4464.6005
"5841","PPH_ARATH",36.7588,51.506,47.2428,42.6578
"5842","PPI1_ARATH",18.6006666666667,20.2606666666667,15.48,22.1543333333333
"5843","PPID_MOUSE",21.015,22.671,17.579,23.5
"5844","PPIE_MOUSE",3.102,1.635,1.764,2.394
"5845","PPIL2_ARATH",15.395,10.9645,8.333,9.615
"5846","PPK15_SCHPO",10.8345,9.22125,10.52275,9.10675
"5847","PPL1_ARATH",31.0896666666667,64.1746666666667,74.1346666666667,46.377
"5848","PPME1_BOVIN",5.323,11.126,4.779,6.898
"5849","PPME1_MOUSE",6.501,5.875,7.959,4.26
"5850","PPO_MALDO",0.297,0.947,2.615,16.572
"5851","PPO_SPIOL",1.799,2.787,0,25.424
"5852","PPO_VITVI",3.07,6.327,4.554,21.125
"5853","PPOC_ORYSJ",17.427,18.270125,31.3055,19.741375
"5854","PPOX1_ARATH",11.4936666666667,8.70433333333333,15.9106666666667,11.3116666666667
"5855","PPP5_ARATH",20.454,13.3635,21.225,17.7735
"5856","PPP7_ARATH",8.8512,7.2866,10.8816,7.1154
"5857","PPP7L_ARATH",9.6961,8.8984,9.2223,9.3891
"5858","PPR1_ARATH",6.075,11.836,4.482,11.657
"5859","PPR12_ARATH",4.498,2.787,10.646,4.622
"5860","PPR21_ARATH",10.137,34.012,16.112,12.986
"5861","PPR22_ARATH",3.172,8.36,6.933,3.987
"5862","PPR26_ARATH",4.572,11.513,7.374,6.957
"5863","PPR27_ARATH",4.248,3.282,7.877,6.859
"5864","PPR28_ARATH",6.88414285714286,12.1844285714286,5.68328571428571,6.57742857142857
"5865","PPR29_ARATH",2.782,5.229,7.343,3.537
"5866","PPR3_ARATH",4.062,11.803,7.9335,3.7275
"5867","PPR31_ARATH",13.1415,12.0885,5.8305,7.89
"5868","PPR32_ARATH",6.761,7.887,4.995,4.338
"5869","PPR39_ARATH",4.433,17.108,4.954,4.309
"5870","PPR41_ARATH",9.4315,7.4455,17.1685,8.9355
"5871","PPR43_ARATH",8.133,10.588,0.995,7.788
"5872","PPR44_ARATH",6.566,6.854,11.9535,6.376
"5873","PPR45_ARATH",5.6518,3.1978,8.609,5.8804
"5874","PPR49_ARATH",8.0015,10.5525,13.615,12.16975
"5875","PPR56_ARATH",15.9145,13.9935,6.7225,5.1245
"5876","PPR58_ARATH",8.9565,4.14775,7.39475,7.86825
"5877","PPR6_ARATH",2.421,2.507,4.759,3.097
"5878","PPR64_ARATH",7.491,10.703,5.8255,7.807
"5879","PPR68_ARATH",19.2266923076923,24.4296923076923,23.2834615384615,19.6084615384615
"5880","PPR83_ARATH",3.125,12.879,3.097,1.348
"5881","PPR84_ARATH",2.217,3.422,0,11.491
"5882","PPR85_ARATH",8.87833333333333,14.3716666666667,9.82533333333333,7.56633333333333
"5883","PPR86_ARATH",8.26966666666667,14.4393333333333,4.52633333333333,4.28966666666667
"5884","PPR91_ARATH",10.767,0,2.267,0.987
"5885","PPSP1_ARATH",105.1588,23.3894,56.4682,58.1126
"5886","PPSP3_ARATH",5.968,17.2585,10.2715,11.8765
"5887","PPT1_CAEEL",7.778,7.46733333333333,8.68666666666667,7.88533333333333
"5888","PPT1_MACFA",7.048,7.908,7.384,10.221
"5889","PPT1_ORYSJ",8.6805,1.974,8.379,4.8805
"5890","PPT2_ORYSJ",27.545,39.9166,36.9731,30.3295
"5891","PPT3_ORYSJ",6.11946153846154,3.79492307692308,6.11738461538462,6.87438461538462
"5892","PPX2_ARATH",5.32666666666667,4.43666666666667,5.70933333333333,5.27666666666667
"5893","PQBP1_RAT",10.127,12.126,6.39,11.725
"5894","PQL3_ARATH",8.291,20.799,9.733,17.559
"5895","PQQL_ECOLI",57.926,64.365,48.778,42.162
"5896","PR1_HORVU",8.8705,8.07,2.723,7.568
"5897","PR1A1_ARATH",5.648,3.561,6.625,6.214
"5898","PR1A2_ARATH",8.6575,6.8325,9.4865,10.221
"5899","PR1B2_ARATH",15.831,10.308,12.9585,16.982
"5900","PR1B5_ARATH",26.125,26.641,24.112,27.076
"5901","PR2E1_ORYSJ",9.7008,7.1938,6.8798,7.7134
"5902","PR2E2_ORYSJ",17.2125,71.622,42.9065,14.725
"5903","PR38B_HUMAN",7.4075,10.273,7.382,8.928
"5904","PR38B_MOUSE",7.6235,4.632,10.62,9.8885
"5905","PR38B_RAT",14.922,12.471,8.205,8.159
"5906","PR4_PHAVU",27.5025,22.606,32.912,29.504
"5907","PR40A_ARATH",16.8325,15.4295,16.8095,12.722
"5908","PR40C_ARATH",9.97675,4.8555,8.228,6.757
"5909","PREP1_ARATH",106.295,115.1665,153.6465,113.008
"5910","PRF1_SOLLC",7.24916666666667,42.657,40.7166666666667,14.5736666666667
"5911","PRFB1_ARATH",9.849,10.265,4.831,8.374
"5912","PRFB2_ARATH",9.673,0,19.158,0
"5913","PRFB3_ARATH",3.6725,12.1315,14.143,5.672
"5914","PRI1_HUMAN",4.2105,4.535,5.2045,6.556
"5915","PRL1_ARATH",10.0716,8.4614,9.524,8.159
"5916","PRMA_BURL3",8.987,4.928,10.82,11.676
"5917","PRMC_SYNY3",2.068,8.608,4.051,3.518
"5918","PROD2_ARATH",4.0665,1.668,6.0205,10.211
"5919","PROF4_MAIZE",111.4285,110.4275,135.1855,144.5785
"5920","PROF5_MAIZE",54.977,80.386,75.167,83.651
"5921","PROSC_HUMAN",1.762,3.7285,2.8975,2.604
"5922","PROSC_MOUSE",15.0055,11.5855,15.269,15.6265
"5923","PROT1_ARATH",28.536,32.849,34.255,30.085
"5924","PROT2_ORYSJ",28.314,38.6165,37.3935,43.0025
"5925","PRP16_ARATH",8.792,8.1615,11.779,8.39325
"5926","PRP17_MOUSE",17.37,14.816,10.523,12.722
"5927","PRP18_DANRE",2.504,2.2705,4.077,7.4895
"5928","PRP18_RAT",11.4445,15.607,14.5895,14.5735
"5929","PRP19_ORYSJ",10.3838333333333,5.39783333333333,10.5431666666667,9.01383333333333
"5930","PRP22_ARATH",4.27266666666667,3.131,7.67833333333333,2.06166666666667
"5931","PRP31_HUMAN",18.103,10.367,15.374,15.9315
"5932","PRP31_MOUSE",10.359,22.466,16.943,16.083
"5933","PRP38_ARATH",11.611,6.585,10.861,6.381
"5934","PRP39_HUMAN",7.80566666666667,6.04333333333333,6.11933333333333,6.33133333333333
"5935","PRP39_MOUSE",24.057,11.846,18.235,20.891
"5936","PRP39_SCHPO",12.233,7.725,7.149,8.833
"5937","PRP39_XENLA",5.4995,4.7395,4.995,7.9045
"5938","PRP4_SCHPO",23.751,14.924,21.804,15.341
"5939","PRP4L_ARATH",9.325,6.359,5.9535,6.4345
"5940","PRP8_HUMAN",51.685,31.558,37.599,43.53
"5941","PRP8_MOUSE",30.42375,22.61975,22.151,25.59775
"5942","PRPF3_CHICK",12.974,12.481,10.461,18.663
"5943","PRPX_HORVU",20.491,30.21075,17.25075,21.0105
"5944","PRR1_ORYSJ",6.73,10.4403333333333,8.45466666666667,4.586
"5945","PRR37_ORYSI",5.5236,5.0506,4.6172,5.9896
"5946","PRR73_ORYSI",57.3975,43.2165,58.1725,49.315
"5947","PRR73_ORYSJ",30.6785,33.3765,33.491,29.797
"5948","PRR95_ORYSJ",39.1127777777778,19.738,32.1905555555556,25.2616666666667
"5949","PRRP1_ARATH",5.175,8.02666666666667,3.90433333333333,3.52733333333333
"5950","PRRP2_ARATH",6.427,2.851,6.8,3.547
"5951","PRRP3_ARATH",3.014,9.329,4.472,7.778
"5952","PRS10_MOUSE",11.11,13.396,10.41,10.993
"5953","PRS4_ORYSJ",41.092,45.6428571428571,36.516,42.4808571428571
"5954","PRS6A_ORYSJ",17.7176666666667,16.57,15.8445555555556,20.8712222222222
"5955","PRS6B_ARATH",24.776,25.834,22.4195,24.345
"5956","PRS7_ORYSJ",36.234,25.022,26.835,29.118
"5957","PRS7_SPIOL",44.1955,42.691,43.021,43.5125
"5958","PRS8A_ARATH",15.17825,14.35225,14.5405,16.414125
"5959","PRSP1_SPIOL",18.7535714285714,34.0038571428571,14.7131428571429,19.15
"5960","PRT1_ARATH",12.979,7.15,10.3995,10.47
"5961","PRT6_ARATH",9.70163636363636,6.899,6.58636363636364,7.28309090909091
"5962","PRX2C_ORYSJ",30.321,24.19,29.9766,25.0238
"5963","PRX2F_ORYSJ",10.554,20.433,13.928,16.767
"5964","PRXD1_XENLA",6.974,1.689,7.087,6.82
"5965","PRXQ_WHEAT",18.621,62.5077142857143,44.1937142857143,26.0708571428571
"5966","PS10A_ARATH",7.0215,6.1039,7.7506,6.0931
"5967","PS10B_ARATH",27.5535,35.163,32.7475,25.9475
"5968","PS12A_ARATH",9.882875,13.79125,12.118875,15.69975
"5969","PS12B_ARATH",5.45333333333333,10.627,10.3653333333333,8.19133333333333
"5970","PS13A_ARATH",14.35175,10.78125,11.25625,16.49125
"5971","PS13B_ARATH",26.45,24.306,24.676,25.424
"5972","PSA_ARATH",3.904,0,1.59,2.521
"5973","PSA_ORYSJ",32.714,32.0745,30.168,32.66
"5974","PSA1_ORYSJ",10.2693333333333,15.9676666666667,10.605,10.7873333333333
"5975","PSA2_ORYSJ",22.3536666666667,19.3493333333333,19.3023333333333,20.6526666666667
"5976","PSA3_ORYSJ",10.6187142857143,12.0737142857143,10.4128571428571,13.7591428571429
"5977","PSA4A_ORYSJ",41.956,40.306,33.312,45.494
"5978","PSA4B_ORYSJ",18.9655,15.908,18.5125,15.4335
"5979","PSA5_ORYSJ",10.6292222222222,10.8494444444444,8.909,8.56922222222222
"5980","PSA6_ORYSJ",70.455,71.574,59.978,75.218
"5981","PSA7A_ORYSJ",21.7774,34.0718,17.3388,28.719
"5982","PSA7B_ORYSJ",25.179,22.154,20.205,21.575
"5983","PSAA_SORBI",10.6,22.725,29.189,24.154
"5984","PSAB_SORBI",6.631,18.711,15.969,10.66
"5985","PSAC_WHEAT",23.324,31.999,24.584,29.743
"5986","PSAD_HORVU",323.1605,717.9225,669.5545,538.3985
"5987","PSAD1_ARATH",963.485,2418.779,1249.368,1214.501
"5988","PSAD2_ARATH",424.41,1059.264,1333.632,1005.937
"5989","PSAE_HORVU",654.605333333333,1036.389,925.165333333333,783.770666666667
"5990","PSAF_HORVU",347.7155,964.42525,1016.7365,634.446
"5991","PSAG_HORVU",634.7375,1526.6405,1097.3925,915.0015
"5992","PSAH_MAIZE",190.76575,314.41575,338.60025,238.6865
"5993","PSAI_WHEAT",3.7515,4.519,8.4715,5.8725
"5994","PSAJ_ORYSJ",24.28,28.642,25.979,29.01
"5995","PSAK_HORVU",271.6845,526.501125,397.511375,276.027875
"5996","PSAL_HORVU",315.708555555556,520.718888888889,442.706,404.198666666667
"5997","PSAN_HORVU",242.434,221.5805,384.03725,250.16025
"5998","PSAN_MAIZE",901.029,1390.6595,1249.86,1162.363
"5999","PSAO_ARATH",615.424,942.5695,1136.4685,714.3615
"6000","PSB1_ORYSJ",11.8525,13.26675,13.7635,15.51425
"6001","PSB2_ORYSJ",12.0118,14.3256,13.7802,17.8776
"6002","PSB28_ORYSJ",23.1915,38.4588333333333,40.0311666666667,28.4063333333333
"6003","PSB3_ORYSJ",13.4723333333333,17.474,12.5876666666667,14.1093333333333
"6004","PSB4_ARATH",33.948,29.2285,29.363,37.4185
"6005","PSB5A_ARATH",29.74425,28.2225,30.06325,37.2255
"6006","PSB5B_ARATH",9.784,9.372,2.215,15.399
"6007","PSB6_ARATH",10.268,5.12166666666667,9.06633333333333,8.98316666666667
"6008","PSB7A_ARATH",15.338,12.329,15.1791666666667,12.9791666666667
"6009","PSB7B_ARATH",3.524,10.679,3.3335,10.1765
"6010","PSBA_SORBI",77.763,70.907,90.182,161.126
"6011","PSBB_SORBI",12.738,16.871,15.1485,15.3795
"6012","PSBC_SORBI",18.363,29.094,22.235,21.555
"6013","PSBD_SORBI",17.658,30.106,44.891,26.773
"6014","PSBH_SORBI",3.598,5.584,2.656,2.316
"6015","PSBI_WHEAT",2.583,4.277,5.323,3.923
"6016","PSBJ_SORBI",1.02,3.142,3.015,10.494
"6017","PSBK_SORBI",7.809,3.023,14.471,3.772
"6018","PSBM_SORBI",96.107,167.561,113.35,127.034
"6019","PSBO_TOBAC",944.714666666667,1519.84966666667,1197.08533333333,1005.875
"6020","PSBO_WHEAT",715.8765,1175.846,802.202,822.611
"6021","PSBP_WHEAT",374.631833333333,633.444,608.161333333333,467.926
"6022","PSBQ1_MAIZE",374.723,752.432333333333,609.599,523.471333333333
"6023","PSBR_HORVU",30.0945,96.364,22.266,72.199
"6024","PSBR_TOBAC",3227.826,4800.158,3139.24633333333,4392.47
"6025","PSBS_SPIOL",562.673,1069.653,960.1455,749.269
"6026","PSBS_TOBAC",501.07,1043.211,632.494,481.785
"6027","PSBW_ARATH",341.945,699.695,559.358,461.881
"6028","PSBW_ORYSJ",423.084,770.925,884.568,571.356
"6029","PSBY_SPIOL",88.3356666666667,167.719333333333,138.484666666667,120.432333333333
"6030","PSBZ_WHEAT",9.58,17.667,9.928,12.898
"6031","PSD10_DICDI",10.869,15.247,14.123,6.977
"6032","PSD11_ARATH",11.3627,9.7751,9.531,11.2651
"6033","PSD1A_ARATH",7.808875,6.7745,8.68425,7.11825
"6034","PSD1B_ARATH",11.6386666666667,12.8473333333333,7.97566666666667,9.93066666666667
"6035","PSD2_ARATH",0,0,7.733,0
"6036","PSD2_ORYSJ",12.1086666666667,4.067,5.62733333333333,9.19466666666667
"6037","PSD2A_ARATH",24.07125,27.84325,24.83775,22.0805
"6038","PSD2B_ARATH",13.225,8.834,10.748,10.182
"6039","PSD7A_ARATH",34.5,59.598,32.666,51.582
"6040","PSD7B_ARATH",12.65,10.512,8.615,6.293
"6041","PSD8A_ARATH",25.838,23.596,21.363,29.186
"6042","PSDE_ARATH",76.947,64.354,78.275,72.336
"6043","PSF2_ARATH",5.574,4.358,8.143,4.553
"6044","PSKR1_ARATH",3.38975,10.37225,8.92275,8.584
"6045","PSKR1_DAUCA",11.185,6.972,9.897,6.674
"6046","PSMD3_TOBAC",28.824,23.887,27.404,27.086
"6047","PSMD4_ARATH",88.697,66.958,78.039,75.521
"6048","PSMD6_ORYSJ",9.29475,11.25725,9.105,9.61975
"6049","PSMD9_HUMAN",5.3975,6.4235,4.1795,8.5205
"6050","PSMD9_RAT",11.936,14.633,4.779,10.778
"6051","PSME4_ARATH",10.3983333333333,10.0053333333333,8.78022222222222,10.8774444444444
"6052","PSMF1_ARATH",6.83725,8.26875,9.02275,7.7825
"6053","PSMG2_DANRE",6.9975,1.668,4.815,6.4245
"6054","PSMG4_HUMAN",9.979,1.162,5.364,4.68
"6055","PSNA_ARATH",6.682,5.9395,4.164,5.916
"6056","PSRK_ARATH",10.378,0,4.79,8.569
"6057","PSRP6_ARATH",11.936,22.789,24.471,15.36
"6058","PSS2_ORYSJ",5.1425,4.885,3.7485,5.941
"6059","PST2_GOSHI",443.844,732.814,581.6745,452.735
"6060","PSUG_BREBN",15.107,0,10.379,0
"6061","PSY_DAUCA",26.9645,42.641,42.9675,30.2465
"6062","PSY_MAIZE",14.9653333333333,31.178,39.233,17.308
"6063","PSY1_SOLLC",13.689,6.09,8.748,10.582
"6064","PSY2_SOLLC",24.4152,55.7892,32.032,27.0798
"6065","PSYR1_ARATH",6.8095,10.176,4.182,8.03425
"6066","PT106_ARATH",4.674,4.713,7.107,7.475
"6067","PT225_ARATH",9.983,6.12228571428571,5.95585714285714,7.88685714285714
"6068","PT311_ARATH",16.22,15.731,7.631,16.142
"6069","PT432_ARATH",6.92466666666667,1.797,1.35366666666667,7.146
"6070","PT505_ARATH",3.5195,2.217,2.569,2.443
"6071","PTA10_ARATH",7.9435,3.1045,1.9485,3.376
"6072","PTA12_ARATH",9.988,9.275,0,1.29
"6073","PTA16_ARATH",15.0125,29.011,57.388,11.9135
"6074","PTA7_ARATH",7.526,15.268,12.625,14.94
"6075","PTALR_ARATH",21.405,26.415,22.635,16.435
"6076","PTBP1_ARATH",13.641,15.3987142857143,9.14257142857143,11.7405714285714
"6077","PTBP2_ARATH",13.531,8.425,10.543,10.504
"6078","PTBP3_ARATH",14.5275,15.736,14.6405,12.116
"6079","PTC52_ARATH",30.901375,32.948875,27.316,27.193
"6080","PTH2_DROME",5.555,0,5.22,8.53
"6081","PTH2_HUMAN",7.962,10.3135,7.379,5.1395
"6082","PTHM_ORYSJ",6.334,4.207,8.759,9.253
